Letter,x_box,y_box,width,height,onpix_total,x_bar,y_bar,x2_bar,y2_bar,xy_bar,x2y_bar,xy2_bar,x_ege,xegvy,y_ege,yegvx,Label
A,3.765284222970206,15.55074310746637,6.335232684408737,6.23118061653572,4.02540445145767,5.788607752778384,10.812323320394382,4.733395120846108,6.886158056509863,6.293220135799248,8.250468764761253,6.38925270235835,0.20359940935042165,5.81311670527299,2.11940448869852,9.556172183646876,attack
F,3.732630611400299,3.4117712983913124,1.406566468920222,4.5667253802511185,9.036229649737317,3.3440973648405423,12.354864780328999,5.186368397741716,5.144702256516949,10.969116115631337,0.45905245155517704,5.470426735999531,3.5828784424273037,6.060255848953302,3.83155045658565,3.7218277173183965,attack
F,4.941297769925162,2.005684011092038,2.1763577927918476,3.7651207849032726,0.9706259628688727,6.748355353713285,9.360210149505784,4.80450755007845,9.663252280539243,6.625523265551341,8.76311631236802,8.060618683996502,3.534011517067715,5.939265342340713,0.001995103593940506,13.42904904525378,normal
D,7.6320717212677085,14.476126277560716,4.9865784301790255,6.8909043775513155,5.664792304132778,3.823543630518253,8.00350926379727,2.261222286598916,6.984762020310524,8.446418734952827,1.333922552936044,8.644488996948857,2.9028281455836025,7.823249385183884,0.9549543575860868,9.851393844241345,normal
C,7.237339911981782,3.2541203128113816,4.239405059325948,3.9407802426876155,4.186333395149295,3.7384819489196497,9.774916811226385,2.801347054083586,8.260690500576672,9.33801427870516,3.158329338772575,6.817220571259652,2.3374919399338547,5.369126162521961,3.177583226681638,7.592040354623288,normal
B,2.2632969029907017,14.579656838914499,0.38020073067848825,5.723284685388827,7.812054163560443,11.365741657546174,6.121897987204019,5.406489701760897,6.985658022675979,3.6079537026782003,12.392686273264797,5.038658974941261,2.433266802268283,8.063290278382016,0.15289316912011053,7.887063688580987,attack
I,0.11854179458673597,9.096363312682618,2.782766460862517,6.332545736645082,3.8987971565613195,6.450469932089836,10.484820438610221,3.790027602159485,7.019232625866524,6.915695154510585,4.530859543973726,9.49464860197357,1.780115014678349,4.1846671611518556,1.2094085198811604,3.856153204676766,attack
F,0.29763659497278905,13.135828306693746,5.813939363866161,1.8397690219265836,6.057259177335348,3.1677212067696674,6.637999158385769,0.010374546934916129,0.591937945905217,5.447815642906816,8.454398030189385,5.364453486354046,2.9643575246434013,5.40130040757411,1.5203781872701254,6.493878108095758,attack
C,1.7895948840358642,8.744265344381002,3.052957157071287,5.349337523246051,0.8015562842258941,6.691178238441656,6.232403980753983,3.0520558718440496,4.694022605683366,5.851232066008354,9.511496034553431,9.509767808685298,3.664430321523747,5.210127751140476,1.781626064172491,8.937928220819172,normal
I,2.8998053558829424,12.31880945891503,5.86246200988623,1.7436972577074616,2.432497913586806,7.191453204114,4.051236414853299,6.371426057748035,5.74976543318171,9.531693697238921,8.511613716902193,6.240540353570758,3.162510705534824,5.611114737775668,1.0283924148508201,6.341399923657787,attack
B,4.915186416895501,4.326204709676931,5.975551590834406,4.744079825974087,0.8522832364634767,6.378781413772226,11.018027447223876,3.7110891947902838,3.256610078278187,3.546853947905679,1.7928153320610178,11.15780680284432,3.882444104473277,8.02223795535484,1.8528109654864924,5.8460254023040195,attack
T,1.5970972093120608,5.545588943906665,1.1446798789410482,6.448749321388014,2.6753628306759363,5.5345927866862885,14.042579445974184,1.3624776834192667,5.383353033201544,6.188151680166811,5.223073410166445,4.297668075008023,6.047862787999897,7.97871075074877,4.649092870426275,6.971625573687581,attack
H,4.841175913339943,0.4620458843786146,2.4099098938329355,5.842300930174375,2.9374783103823594,2.8381990385922666,12.10421974439687,3.2878918434957547,8.297907528253692,7.801443178758832,3.542354506278041,11.233606220445708,3.046675291895256,8.273314168911027,1.5316901492408619,7.624761612507377,attack
C,5.086120437577156,11.887125911031404,4.315207113191084,7.000010344252911,7.276837242455237,5.753092512132985,10.703101694044461,3.96540290167492,6.028808544690127,6.734971250417121,6.883019496875455,6.768955657935429,0.3547726171288441,3.9037318003981087,2.3233985128495127,5.812199409007656,attack
G,4.4300316477876684,9.678277373261402,0.07537203082867627,5.8761368212733505,2.8210345780134434,4.618076236238386,10.787879965193085,2.502340212323329,2.7171588715582486,8.077561439834422,4.3291710501337235,7.188638740494088,0.4522951822740562,4.371927073271088,3.3571741411040383,7.321185401769444,attack
T,0.6141310089619147,3.9707014986823115,2.5539010814308476,3.644157120303939,4.071478640136724,6.633965651351061,10.684752167234716,6.695825147809851,7.207708144089597,8.694673744235182,8.959661640820189,5.312740702873997,0.332603032487111,3.7982188825059073,3.9147392299271653,7.816077940382383,attack
H,5.403480175707874,1.0043918067283268,4.092372723434908,1.151964943487501,4.418682874738432,8.268000445020583,7.620587356484319,3.4019534608191915,1.183915165639002,8.951026307875717,7.540779078546144,5.133199150587184,1.694655579874136,7.229994098150332,3.9055575052929563,5.449553604252239,normal
D,10.243808886300169,9.127252594500574,1.75549789760455,5.282882674525591,2.105494397372653,12.254251402173239,6.855737975193192,3.5537418631920965,7.4800928116882535,10.297470523588004,4.58157263290649,4.408266032663117,1.8352267033627132,7.579024107362633,1.294267728910433,4.973529755744769,attack
E,4.7376904807387135,14.70381813908876,4.176214156661688,6.197011356302953,3.9450827988437345,9.32446224294798,5.079069637677471,3.6948098066264894,4.694589682141967,14.039268716104731,5.838118122427606,4.906928567860071,2.028781379012936,5.2503441513991795,2.844905934022864,7.280987053852767,attack
A,4.85922530195381,7.448156309670707,1.7996546482405629,0.606119027630486,7.153483127594223,1.1441059542584036,13.585840525763729,0.3911826183152254,10.747697015933898,9.74243924112035,6.983039546274238,8.127773964884737,2.027242598976988,6.5302454722660555,4.5705382603950575,7.0617504244204925,attack
G,7.722638716140708,5.366215845913133,1.777495764287325,6.009746309681263,4.897573647725151,7.667139791292194,7.398451431308636,4.754567161783602,2.3743920709204276,6.858250929839922,5.738599751213174,11.154427154197743,2.4983776325126095,5.193760835287767,1.4428699786939614,5.706060474770082,normal
D,1.8917566699018407,4.251702879408128,4.488371837483547,5.2193483337183375,5.779622067887328,11.547309072864072,8.427390143243054,2.8182938667130375,5.916391992470552,8.36982233761723,3.741711138073314,9.390359670191371,2.2607055018534594,4.494833153038681,4.285729612076249,7.475535555893102,attack
B,10.797138071487076,12.99739483106529,5.736089866446548,4.088290092684448,4.999660901896435,6.572613636798891,4.630339217807464,0.8798755156278348,3.2265175371472097,6.028277928487966,5.144550029819767,6.854678801733518,4.139682166456326,6.1028869626063695,1.2974267673021462,8.085041266260873,attack
D,4.349090354097881,4.883008702358901,1.5785107622541565,6.0994053535785,8.941372499908432,11.666754868728638,5.678009796145906,1.001713886720636,5.0618821383386905,10.313810153178782,4.64730148803073,6.427660200421422,4.012542727413958,4.082956404074849,2.1665129481866394,5.333339453031597,attack
E,1.0541020819574767,6.515283599929272,0.5772792971218772,4.311559535147846,0.8427995960716554,3.6860365595764835,5.046430603280833,3.8964988931987365,11.423041712523865,7.8630179804663,0.9503809185050285,11.720963492915928,1.6855623533783635,1.7639532010275323,5.289525258143789,6.454240250250335,normal
B,2.1940924698762574,12.166939631675117,2.925487048509234,4.151331374684639,11.50185216389288,4.367480213680512,6.922245533937213,6.459746750981271,5.01371639520035,11.811104926005639,8.062510642539666,7.7578830246394395,2.4182453235011767,6.86058170153925,0.4708052651365986,7.31375108425433,attack
G,8.619222288027636,10.549926419345267,3.9338032049538336,1.821775325993546,6.989025612952739,6.492952896473562,9.913043606844775,5.436165885488302,3.002822373176094,5.997057222322218,4.31796960915771,5.79369138723406,4.634412577180727,4.2529033458669385,1.3291257143316226,9.506061456416383,attack
E,7.317714957751818,6.668362680053285,1.5585457417002018,6.011812021333153,7.5344177361570255,6.561410456462002,9.398941200380063,5.110674043695178,7.571408934138908,6.184254103188037,4.4917690629530895,8.947309898923699,1.1672033705020173,5.627866265946004,2.878586220542894,7.61314045819732,attack
I,10.67805665730007,5.204092235002619,6.321377444835116,1.7348019556306102,7.929863391351205,9.51013482639307,9.805488327936,4.203630369025743,5.107132727334223,6.3827369700137195,7.815584922171483,7.684656819601764,0.6727265602086461,3.690609359868167,3.439240910422428,8.210002959812117,attack
A,4.032773456720666,13.862313158981525,2.706319335953703,3.289751366150589,7.109030958905406,7.005817702952581,7.952354326598052,4.764838398971048,5.099097249509457,5.471067718581002,6.605311228406078,8.618657835035725,0.8685252953783109,7.756731808683567,1.4473629557953935,5.180786554706633,attack
G,3.8304103498609585,3.534521299576073,1.5412637267043612,6.139476688431245,0.12967103771449917,6.673128427381385,10.246393874366614,4.196790413980864,5.147281381859414,8.678976705578075,5.131367469025101,11.155432940871629,0.05346872643748801,7.410583029919252,1.6655897435027842,10.528612970646016,attack
I,2.851843623524328,7.158859259490463,6.863404158169558,4.581287464081302,0.6009799821822766,14.428848557478192,7.557707530654387,2.527277045557056,5.158407132408032,7.765785451767999,6.35211095060884,4.394839388370514,1.1144236190609011,7.442981897097518,3.132440324098762,5.005964124337657,attack
H,2.0251292762223376,1.9764940506307953,5.53308468922093,9.272696278838225,6.097628943553827,4.6672237783403965,9.368272940179956,2.602724230087805,8.89738036968405,8.026216289873009,4.748154949885404,4.176441386277354,0.45610289412812444,3.260558621254453,1.1228330526282768,8.393109095315273,attack
G,2.8227113366265533,12.75546871174814,1.5451433477701455,6.482143277084739,5.732739015170553,10.865986854156322,6.821935017218537,4.030073831180649,2.087807413887159,1.059918753876394,3.3609635838756207,8.58835515145116,0.8036704730282669,10.0938304942874,1.3436347836978833,7.190469312774824,attack
H,4.652389996972088,6.1004564964679755,5.134281639382831,6.878341632311534,6.657405927031389,8.246825573996107,11.312765101522297,2.472845836890584,6.163556203041962,4.05694833266946,5.115054974225508,8.231059976298699,4.23356525894383,6.537835577657541,3.279491163815167,6.141510174357062,attack
B,1.4682976392636946,5.201496805137377,1.6883117252381183,7.134846995394937,4.139936151010373,5.900362921758209,5.314990979633484,0.6317481321930565,6.661563246744952,6.765388476752967,5.045775284185711,4.471183404521885,0.446705842061474,6.844930741042979,3.4168891572712123,5.977990283896768,attack
I,1.0078680406219505,10.64664986153891,4.535153023385872,4.396729513887996,0.04813910904275165,7.776453547318747,11.379647157755151,5.199919943426886,6.388322186833586,7.359061423913247,4.016826761448671,11.202968308233569,1.8902622141688008,3.066491073079569,1.9914813471888524,8.107014390013555,attack
A,4.479629902042532,2.297938514791438,6.554648854705361,3.670410394770986,3.6696169618562555,4.547399768354767,9.085783696752967,4.8769144944042395,3.2070640333163993,11.824355015860712,2.471712152431564,8.211411137116146,0.7774736723940117,6.2242088656002235,0.8128240678373551,5.219860160865036,attack
E,1.401413203919704,10.541525524875363,0.5823245087376314,1.9653895145686544,6.224091384388339,7.258716201304574,12.551461225561159,0.5882167155806921,3.4333131344527743,4.1443483937225984,5.964371115034256,5.27697556117737,2.1487126428090257,5.972318587731336,3.216574959795379,6.322538972277117,attack
F,5.7183131748202065,6.557828831729974,1.924459699649122,1.3660341918244252,3.240485954723334,6.988088791260372,6.018014668560331,1.5367377347948379,5.201999316249912,3.6209196204559664,0.18661944895446592,6.573400815656274,1.872554202787307,3.105191946257066,2.4553860199474524,4.479229528845039,normal
D,5.6577021719710325,3.1788031408792223,1.9683378191746643,7.868451422284913,3.9857300993174865,8.428978858936071,7.307753641820377,4.674528055907583,3.497698533944604,3.8222840404715055,5.987003325663976,2.0635020408522173,2.956624899723942,4.678020998537412,0.6129923593662943,6.3198465410381885,attack
T,0.6758228856489152,4.0389481189527245,3.5312167881972716,3.444478075436996,4.090159360189083,6.649762734796425,7.224975897906505,1.7080880765833562,6.779373732821314,7.3135385402644095,4.9982999739419895,7.780591965019065,2.2905381949081667,9.115401667984994,0.6251700024486746,8.182556443118692,normal
A,5.985368364072205,5.263199601753049,3.9466689986017016,7.23478527449599,2.4339779560357737,11.998510516693058,5.410160461502967,4.055194197442237,8.949936731132048,9.160870015267378,5.595391209410755,4.004363643104098,0.10844973152732429,4.5781933597737465,1.3425445236311089,7.223858037790177,attack
I,5.913544319547944,6.223825298145046,2.8217999796193522,1.3203125489291367,1.558272587863872,4.353038726077251,13.918120151783505,5.683344235076966,6.151334943102328,5.325098459995358,6.239026989602224,6.145543461549407,2.0911493403978794,5.679742328325849,4.077473969582178,4.639931758343852,attack
F,4.850770034568499,3.2058957046351457,0.3636788711333572,4.543372126911396,10.3251264214961,4.934047573333448,5.862846598692818,3.07684863803407,5.220379241300471,7.473220493031395,7.575445013780408,6.816621425664272,1.083857678075109,4.8224436136769215,0.5081957713954535,6.894898703158123,attack
A,11.490453521069488,9.178063958272185,0.5379786127452908,8.169257701756594,8.67580013210037,7.71768528071808,5.226770363854654,5.323451725995575,0.6589918513014172,3.448966196936395,4.39223643329294,11.77099253211569,0.8957297201758849,6.999868416409681,4.884911991556008,11.321614831495872,attack
I,3.5858444500828677,3.101112064177326,1.2329025380423384,5.665195798764645,7.2104270100620464,4.583180685558094,12.356716417367775,2.989305897007121,6.740062799910876,3.1865738981428673,4.843204302222217,10.438121563591494,3.7161578997475377,7.734770283057452,3.949452329637923,4.2717852083494074,attack
C,3.1430812975042346,1.4604898125531545,4.119793400505506,5.731261778811992,5.245093284610954,9.018900856643352,10.29885519025728,3.3405163676585543,4.019267194355415,5.647956442174524,6.20218702727383,1.5606277872455117,2.7003365809871944,7.710880896362646,3.007897406126358,7.412705567108461,attack
C,6.051017264250751,15.67847851519009,0.20977931238298986,3.5342555949782866,0.9858981823050739,10.943111348820668,7.42867677668484,4.832284108889341,5.177174743511241,9.565249920425615,3.3885006279314553,4.845056941722225,0.9343158500611155,6.133349108977341,1.2586244573227767,8.983746562513671,attack
H,3.8336579136586217,8.791710196395869,1.1726341604620236,2.7432539941310847,6.661906512185459,5.441216839493839,2.4424527212015796,5.344742197818751,4.155534551727529,4.9020263096623875,3.762929418890139,7.87338617841465,1.759662596371525,8.266294359881867,5.192590134531207,4.441841885967303,attack
A,7.481480612182028,16.0379663665823,0.7327144940286265,4.887592120437834,7.3459287291267845,7.264364453010704,13.142073638924705,1.492085913917157,5.461973119565043,6.458949974293207,6.634110663893635,7.02030446037472,3.3826680649769614,4.316409005943304,1.9717426232667035,5.960224575071081,attack
C,0.19358227727343325,3.8253625998917995,3.682609187252769,2.185817865749727,2.9665745895077427,8.964106414128597,13.837905538147018,1.3628460367698922,6.524351064828773,4.206296885432952,5.171415132362738,10.044608455850788,2.0502220338273816,5.593205771271487,1.0523435562444263,9.28977293149174,attack
I,0.24347665760698023,9.919178857151993,5.263484178761056,4.73135531932455,0.7968980166043576,9.649968140362532,9.831173000610457,0.9501812561376219,7.007917386500175,3.7814321502143766,3.3584738469516484,4.477284520107823,0.8002710293812856,5.4139145369811645,1.360078090927174,5.177647121662846,attack
H,6.297428473978652,11.57843479545304,3.3083081328505615,7.453091297035123,5.280759628989738,17.43346766285041,9.56227331970183,7.353137597874376,8.625859035924003,8.350461527272268,2.1852351077356422,6.564776177803677,0.6859170918627089,8.366116255842533,0.32406817906769714,8.261821525483215,attack
I,0.5055671819841896,7.242614967306976,6.987006551809815,1.8323719274646488,7.203744091201392,2.9272753907291307,8.613312816165402,3.129202498735302,5.485222466530175,5.273816368369168,5.6791801905608,4.948099704817416,0.5133624779729251,1.9732249138228557,0.5551132385814741,8.409099971067322,attack
H,5.827295819328143,2.2222000976852767,3.307897025348078,6.605446790779714,2.079881570661243,11.482537554588824,6.711040315949359,2.6024420108148965,5.442598856261479,2.802205591483337,7.131232218896233,7.420409940557352,0.9344820092660218,3.0149564501763852,0.8558264907505264,5.493666520034635,attack
A,5.110008538631097,6.942075463110822,2.811709417644464,7.48977438826136,5.586128901857116,5.07252239123747,11.630467112088825,4.584290041244471,9.088297691122351,2.650781997243235,7.719341613422092,5.980467748433293,0.07585920723872608,2.9479612063739564,1.7884113839945326,7.009535868449332,attack
F,1.9165351419170102,10.505587732384958,1.4316559159375741,4.349415325931125,1.2776801299616154,5.199513904619028,6.849715035806032,0.6894022645845257,8.199454262255035,10.005029809523315,2.495127275529342,8.88709575041571,3.0347893156301637,5.754534546423614,1.6848419743936698,11.521342554924951,normal
E,5.101510480700302,10.352881799602795,3.4059794353386543,5.083408359784149,0.5899618212521043,7.4289838791718665,9.673665240076852,3.2514932968229733,9.224330108093458,1.9931434861931043,6.972766972937127,5.662913569416985,2.5299176123298404,5.393473997115492,0.16779323163239335,5.929151215101685,normal
G,0.2962226626472817,7.993485550167773,1.3464480983710998,3.8012901599483433,4.614600260319644,7.186330217296143,8.654451789042,4.0142087114026905,8.345861335106768,10.371215015602495,3.347274070043532,5.240329110054045,0.27515372172345964,2.524425550113532,1.4297760553415526,9.696819565967195,normal
F,1.0003002212088985,11.589151772686984,1.042045816463142,4.224894939355119,1.5568368347967407,10.752509920370137,7.964614647809647,2.0560994470130964,12.08795008229552,8.92868263161627,10.275224324428597,13.168498228576276,0.6384836473700608,7.503192935731102,1.5914812490216528,8.350261092362738,attack
B,3.2884367847638023,11.400344485969415,0.9848770325621676,7.045300624020983,5.290257798840804,2.588446098372539,5.44295962974536,1.6878529121473522,7.861493358503809,5.684666435388294,5.234773919990798,10.411464641974977,1.4789591874583716,7.665928258646911,1.2896131156682795,7.19014695577763,attack
I,4.236783457216662,5.905329599761986,2.5515450757436384,6.812492792341542,0.8463006657150594,1.9281326928538753,4.415155582766102,3.2456593137768133,3.3357693435679137,9.166381580877093,2.90158537535497,9.806335440374456,1.1375837516994038,6.267722844389911,2.3311848111567692,7.546546546622206,normal
B,3.089084389036427,1.9183213805671713,1.9997949945260407,5.9835867906413664,1.4288992555440116,12.801477065563555,9.48343035964901,3.018621572890986,7.860734205205652,6.39403341534846,6.755116981579542,5.427691225735674,3.70668868064866,3.3137142058293034,2.532695908268067,8.989013750249425,attack
F,5.299347891619332,8.761735632043155,8.309467794834443,6.519799832866602,7.087315980617131,2.679956664787576,6.704843199587449,2.9615098876015518,6.9283181844573765,8.239799673448976,5.792749916363217,4.409332876160819,5.175771131638788,11.269103815442332,2.832245061358804,5.7290172963292925,attack
H,5.165399245144873,5.013449735918373,3.418759905579284,5.500070290419952,6.077545925230915,10.015165401942955,8.433515148658488,1.0133894128533116,5.073191591768789,1.3775057418073953,7.769778728150911,1.9373359766145342,0.44226543940305296,7.659617324698264,0.07129545865235531,6.9423143610592835,attack
G,8.588100425044434,8.574994403597161,3.3858401499504556,1.9328247055049355,5.25712189618336,11.184244856817676,8.6013200938733,0.9986395719650645,4.81491302837178,7.437086218612576,6.544348654576408,7.744195599372978,3.524335054045395,8.276322185181762,0.5861037837659122,2.2591309828188484,attack
G,3.7141439585649865,13.382119414207596,1.8960865735283419,7.659993616444623,2.6635549975592134,10.403870669401584,8.928762673167478,6.516985887933113,5.569375711259096,5.917658936481202,10.167822491762177,8.610259304748169,1.5921219441228311,4.066128128108875,1.0602405940459516,11.158055592372241,attack
T,7.583690293552386,9.74996806348439,9.130949054112437,2.7662693727298024,4.041129301903878,8.534292381101457,7.640226168184568,1.3791342626173826,0.6531161567055204,5.509667472335827,5.037517908166381,4.800456738173738,1.9368337255467827,4.118797925359849,3.161391089639528,6.692822152868879,attack
G,6.76217653868168,13.185022836886919,1.152104436398519,4.749649223695004,3.325717852096338,9.23747376136899,9.94509925531965,3.5869170516355546,0.3664591959775443,9.675818101668163,8.157189883232453,8.06816405067954,2.2656081235044154,3.5855841831604076,2.3414702219269388,8.39098358555404,attack
E,10.881931849879443,3.9540807959337183,2.0525805231725123,7.133126711450911,11.001323921882875,5.4321998162529965,7.754787351019887,3.6716277907221015,6.200512492373296,13.325487093388938,4.3472975781188525,2.5659412420249508,1.1540578755145146,5.129017359445643,1.7254615204063264,8.465665714361663,attack
G,3.618225940293177,12.349822954722768,4.998421415808652,1.4969159342674598,4.949306235501433,1.2569549821259915,7.279219688383204,3.0401314339791226,4.76192762469884,10.897078916848528,6.545632164566455,14.605130586444314,0.7737484023728323,5.208913236362446,1.7656585761059753,7.429974762896908,normal
F,2.7389238356410353,14.706391726606665,3.404702796622641,6.5613408489267915,1.700172632590045,5.957327756460182,10.216178114541986,3.673804484555292,4.6219186029271775,10.490580543141366,4.783663386386867,4.486735895476642,1.1249984157382091,5.481833019870271,3.873348875244642,6.027415893546978,attack
T,7.773082666731199,8.257288026832102,0.4539282103050941,2.0197138855656362,3.7572585366081497,5.369131214473105,8.080088305389257,3.2874304938618164,5.134594829316394,4.512372146170095,8.75220729327258,4.678132848386571,2.3643890760357076,7.863543885960819,4.350604308890506,4.609112784536711,normal
F,5.156297715223786,17.288213574790756,3.0545847533176227,6.486853600364906,1.0416050761073894,4.166251867675225,8.696794638987912,3.169538981398887,2.1587446443775358,9.002208777967386,8.385298960904676,5.043045309445099,2.4785551122169274,7.606523621872373,1.7168032149114274,4.219476023861281,normal
F,7.844977650351698,4.5702751530855785,4.359369292841234,8.006669901562743,1.7113345360245447,7.1486653155458715,10.837393333119422,6.106894192892771,7.851167177983111,5.852238904503173,7.276184521580906,9.54473177646102,5.021198261546657,7.58770671773975,1.116856570013743,5.261188940962029,attack
D,6.1503963939685,5.444664520962192,4.0240392085957835,3.1561790871595896,8.38814200755283,1.1518734593899493,9.266451460139574,2.093292342065702,5.249542861925345,5.580888765863594,6.857812731242072,8.903083089196608,1.8404489991681623,8.487306201485772,1.2286429462185557,7.819232968327518,attack
T,2.3202862741984873,10.599742201713873,4.322368452531565,2.8310058532496596,4.821065562590966,10.763318993465525,10.795673879003218,2.728895735258221,6.095316301215294,13.457788759972384,7.733686350496012,7.419642263694256,1.1875501117109906,6.540627161439808,2.6295429426288583,8.641865245438998,attack
F,5.128965331093549,8.217862179320754,7.3713957781763595,5.190091526635254,2.6452353593538422,6.791152803929017,3.256993286622114,5.8255296706863655,8.35073863470382,0.9965322212660004,8.383440428668404,13.193251096148648,1.2777056306539394,9.890163994805757,2.070277215765003,6.396345361639897,attack
D,4.933647693854469,5.028370668875087,3.5430601856460373,2.7524828536394113,3.9204365612681076,5.517778505433262,15.929378946196886,2.8195999117893766,5.139398620326193,8.444452910218946,6.260891429050145,7.827509322396486,1.4737628179985465,6.221143654704671,3.3752657812991096,7.141205248274733,attack
D,4.3993207073918885,10.476416306463072,4.591288917080714,0.4430776217080883,3.6874968747130974,6.071424785973447,10.161627924812539,3.103389510854353,8.223260238254184,8.24168058967732,7.3735123093284916,7.9432506708331605,1.7990424329059223,6.915927818805229,3.447495487709121,6.916301426770102,attack
T,3.6032708376298515,9.422166053329574,1.848356007655764,4.9367362122341225,4.202770320218204,6.5306762386470965,9.796448423228583,2.7932908564414163,6.908136676187619,9.511905440711775,9.880312011770465,8.601386294653945,2.423998395469396,4.162809597653923,1.8167274082036688,5.445579402765695,normal
B,0.7764305833829841,5.654893293871005,6.731129801374459,5.837796702068998,7.443243090238941,3.8910840152987727,7.586042304306984,6.096400620782093,8.207779057580606,9.439548486491141,5.516027981156174,5.768314371200752,5.662106604389722,4.418596159435686,0.004696210293664738,8.287117525898939,attack
H,6.62253075171497,8.756206504177491,3.1299988116605113,4.178831044291686,5.6063117843626475,3.880133426389291,3.500136784498727,5.776061740282434,8.416373419572624,8.536921445916201,6.654909657825474,2.9127495640540833,1.8057566739560293,6.605023057773897,4.023601608507043,8.734241518690393,normal
E,5.121305284280484,11.036102082523703,1.2639887289787024,5.282715047505612,2.7712474480771556,3.077037308942608,10.156029687531916,1.6280778683083312,7.280893329903024,8.241573458927629,5.004478677687474,6.245017162463112,0.07957695543842824,5.864693886875903,0.8866906620599879,1.678603169527494,attack
H,7.305870092192272,5.566164854005952,2.6095437105922157,7.622199766465938,1.246640710985158,2.7420673887182794,11.32719578977433,6.827025318024559,5.777431572448588,4.685725615653381,9.379344673284454,2.62449340062165,4.261252780821559,8.975272054173077,4.110583581917331,9.454580348385116,attack
G,0.6162665728257597,10.067983238563551,4.325043738336065,4.105328048116848,0.99306619658506,4.431782021569798,2.884449675659826,0.3304683369829542,7.244687997326769,7.1891508634615455,5.388871825108703,9.327420656718278,2.697651942529673,3.9730732635645603,3.0664636601046413,5.6440703959965965,normal
E,5.521403468635805,4.531827089914611,5.0694970517896305,4.433423810309202,6.275368428108549,6.557981432162483,10.657608245060663,0.6497119207402049,3.3860676314126934,9.530924469198123,7.276329523954367,7.813227779050184,0.4778790404618287,3.4572226433870403,0.9169020036742555,9.058987035475,attack
G,3.296021987360312,5.304702476100612,2.8095052224250594,4.950657990779094,8.686292874675473,10.303194410707398,12.632027523482993,0.8327526927426869,6.946156037437876,4.98684507508573,11.310099158211724,4.774237794977587,2.289632595367114,6.596932465167844,1.379723030371394,7.769277992154419,attack
F,4.431364029776588,12.44634925288111,4.20288394384694,4.21507276296081,1.3661611690576585,2.270945313805165,12.511180725441736,1.794798941967147,7.992162075985474,8.129705905942998,8.510908597598684,6.042152232668196,2.21607082360117,4.948021162654607,0.991354775198245,7.429227222553396,attack
