Letter,x_box,y_box,width,height,onpix_total,x_bar,y_bar,x2_bar,y2_bar,xy_bar,x2y_bar,xy2_bar,x_ege,xegvy,y_ege,yegvx,Label
K,7.517389087495458,8.588567833547472,10.907450854693895,7.146804285438955,6.282613649826728,21.46416686566603,10.005590463446893,12.931916019442507,10.621244690066986,5.794420470383612,8.5530320437671,7.572955547231838,0.4438637678311794,12.438110606885193,6.341953317584933,7.644515402824018,ddos_attack
L,2.3604796993890993,8.938225036077906,7.064388913814616,13.915652781510687,7.436068684279864,10.019726139285062,8.456973771462586,7.0384301516585905,5.325198946305048,16.56132434878523,13.955566833739717,13.15570213140401,0.5118603802074531,9.002733936729625,2.9241001125818253,3.8901914847349754,port_scan
A,2.058689995883891,2.8662836283602786,4.481007672885113,6.132528636395594,4.667478082725382,7.320417582851486,5.708716903597852,8.016946021963399,2.3191148462230555,10.568826674274835,4.563495354541523,6.1605534556489445,1.5771962232347123,4.393131451657486,2.761632280314986,9.781287191899914,normal
P,6.72278764278957,9.01977490786163,6.860488259707851,7.907033549060037,11.643367245281508,20.424842473188907,14.805894195942411,12.870883335659574,10.749784179146396,15.934607412483139,6.238584546804034,9.34711186405503,1.402771483146077,7.781554162951748,6.372310661086244,13.94602367056795,malware
L,3.8434897284935836,12.596615648122643,5.149808102226272,10.32599232109997,10.392302792432236,8.916073099081599,14.15327844856189,5.035202466259295,13.687703117532223,8.433336682936158,10.479937472119762,5.07277728098933,1.0428823734027448,5.531681761076137,4.576402430889208,9.819696890412354,port_scan
P,9.2381764724816,18.303333362098094,4.428140505939353,2.492778276922034,5.378531800981879,21.609186939021203,9.197379909510566,14.706310373389652,8.092106447543916,19.848292473904895,18.47316085971566,8.134261806857566,0.1782599385264696,11.000498694454615,5.740420170078506,8.601846757713894,malware
P,6.480811382041494,8.302689313894152,6.444734680281938,4.6461039329727525,36.41601115500241,9.869074340494839,15.167768715330407,8.995448296540706,8.449562462488881,9.912066792517603,18.964080196439138,9.448866863580893,6.889075367821187,10.507559116493798,4.176916858636555,6.979683999700714,malware
E,0.03616089181231086,7.013106164477751,4.696032130795928,6.907299028355589,1.5435102706325239,10.511919780323634,12.553028856641273,3.297628469829285,5.491285331190618,6.1687561345932584,5.117092220492394,10.028820916649188,0.9542046019754664,6.48447485695757,1.6332793530071044,7.38143818634208,normal
G,4.645916662876818,12.222335841830079,6.223663835586759,6.009810664297308,15.98232346130918,7.646945407357655,3.441833613977696,11.122366743790401,1.4201166133082888,21.80441961534523,10.408165466929127,8.416520007764944,4.332092730682511,6.4673088798111396,1.6292264343016725,12.768719568299773,ddos_attack
P,9.551600410382855,6.429821428170491,7.442937253377736,7.450742125545235,9.087098563683204,7.266864709063947,14.03170766854201,12.613467734097465,10.32426097791105,37.56749494177416,17.485153122944556,7.026663228757777,1.8545241215895136,13.18306356570046,2.539168097634071,8.171903131942871,malware
K,9.423739746258311,13.823522028684458,7.190733752604044,5.110245740488728,9.490323560125809,17.175572702773554,6.599623793982583,10.518247881819445,9.689376275243434,17.52449858278004,15.370332347312917,7.088826988346355,0.5127326973607644,7.095168725951568,7.748259211209815,10.027360301669603,ddos_attack
S,7.193057045526965,12.578264182124048,3.329888270962244,7.080291627739477,9.526349439819933,23.591322605163302,27.973040564101225,10.322701142734665,15.838860204834143,21.320667038318913,12.998169924952592,18.354200747728036,5.445134289786403,12.664511838760049,5.823469734072125,9.820464882066688,malware
A,5.925909415779017,6.365842882336823,4.322067567689509,6.080763548710454,1.0146044404046988,9.587027961229182,9.591284561134755,4.844413128924959,2.3078791511069063,3.6594174008586826,4.2567889230467815,10.181899231692269,2.1281602379064375,1.998660019309499,4.752432254968503,10.000486560888746,normal
Q,3.3010952320992972,18.023825224874102,9.032189064172965,9.455285687062288,9.965729215038994,22.607974880093657,16.67705211933269,4.960398911201844,16.941477337779702,16.463502551517596,11.460614394835705,15.66377986844681,0.09146612629143913,5.272784731190506,3.736472952964276,16.117359112752947,malware
N,4.7692054794844525,13.771604908380075,7.430943798737877,10.537966539761744,6.272844880090696,8.359789501344169,15.06336286708007,6.032093747032674,6.598296969132149,20.98261479311348,9.477670859522075,11.401946414109414,5.3141634805868785,4.706914541065428,4.021513513771637,13.346110237656248,port_scan
S,8.901541554041586,8.807549782464513,8.753577242957846,5.246461670599121,21.597155521218788,5.0687305096816715,12.846081229847428,2.059671217039755,3.4232354085944223,13.511116426032931,13.802872146026903,13.227135425562981,6.081161753748098,4.020935090772068,0.6601360330546111,18.00043350568923,malware
I,1.993669896163792,10.222756946457443,5.166325444041961,6.628766476148222,8.818835725822336,11.862177945974926,10.209187870601394,4.132306749086503,6.879415344535815,9.833325770807138,6.033103433819013,6.061076349228823,1.2076169905017489,7.435530818249647,3.388596289177806,4.677762287686328,normal
G,2.5976289411571774,14.9705956697865,5.614571230246608,6.72145464858764,3.5823884850086776,16.45510308919379,7.38627493823706,8.534755579370394,10.557030096671012,18.5227609401173,10.069227359612698,10.838157529494357,1.875657381878681,6.796405096955508,3.78034935875662,9.942941182637592,ddos_attack
F,4.663957291980918,11.33165678272985,5.563536439895688,14.034426676218704,2.6906212239337055,17.91331360458405,11.573241374617687,10.49157244537083,9.26142169814668,4.540050864635232,6.587397526910118,1.8917731510597022,4.157756393292931,14.788340996379839,3.5682749502242963,11.105047212003582,ddos_attack
K,12.069412026342508,14.2396021223327,2.859782506076688,5.75592229141084,9.48852073886608,11.177850462290486,15.652194437521924,8.995068435957673,0.9550668214857012,14.810779060231607,10.3345321263737,5.269285908481087,3.493602032043183,10.739146274157692,2.643274788754078,13.503788118086732,ddos_attack
S,5.046241196703391,11.18872895315508,7.987775895607328,9.768055158337525,20.51645713602016,24.099642387485375,15.473621051163748,3.6615612547968768,6.116220401427242,29.930703583332274,7.257740048519384,14.292396118193428,3.829323024869442,5.875343807785119,5.989117539239649,11.480079525887422,malware
G,5.689904136236397,13.233677989885024,10.233494972425683,5.305714143210935,2.8498167571702915,28.79933328766806,16.99499479033359,6.327074046797907,13.372841327337209,13.07539371279903,17.55494608202662,9.024327784386168,9.344136605892572,9.548696575394715,1.3643113395227822,10.10848408682091,ddos_attack
N,5.343791247553344,9.904006883115956,4.181550088072027,8.54897448097474,7.488200836767714,9.311576711436171,9.143176217752043,7.184071554595242,3.136015335700953,14.963834158554416,17.997319922682156,15.848629093676536,3.9032446242664482,4.376956327972492,6.007305988525381,8.447740832310828,port_scan
T,3.8413390840227084,4.866522071939613,2.8492867905560133,3.0246228284177303,0.7764197992107604,6.067154547654352,6.60230296796531,3.2548623152471015,2.3962004325904296,6.166350600796257,9.617526666937017,10.320976363529532,2.6075827052195866,7.326198493480346,4.747763734847128,8.142495319176994,normal
G,3.0668516084526964,15.128259845634574,5.541733934366846,6.785405151656501,4.938895875339498,22.787950263704317,28.208063614177288,4.343991632477836,11.111916842964648,7.392637461097314,13.495069997537415,10.691867064866985,4.602710492395465,10.889530054256412,6.849698566253016,15.283655828055977,ddos_attack
M,6.447094153474417,6.8192058959660535,5.0872069046978385,10.332660954932104,16.006287534792335,2.7303653735940117,4.338732985800183,4.538084679050085,12.765594389944559,6.364499812612921,4.771452034759618,4.8626230926822185,3.2282173290390817,10.284767229541146,5.684943685916286,6.727476452714935,port_scan
N,8.24385674964083,5.087085335849178,6.450160417803344,10.447236163767641,4.583022173493877,19.65519381303896,9.609492369311395,10.434136395595726,8.6709245155041,9.877720861423153,13.611812492330547,5.468802254959856,4.568255365420229,10.913440936882008,1.5122139163025818,10.084373310659975,port_scan
A,2.8202236209516016,8.284323650532452,3.207311929701001,7.078602283844511,2.044564468048982,7.042828936800971,8.630449458891333,6.069841854161198,0.4797336208153071,9.262724486357,5.324491703306155,9.369042344153524,1.6665031985673182,8.602104866324598,1.0981159726879486,2.539340184748222,normal
S,6.056384728723665,14.765671848839345,7.521735325071345,9.998780540120787,9.186607556141176,20.734315014146567,15.902586078727335,5.494469751533774,7.318180664590923,22.696115445819217,10.411054353820505,9.526744105555409,9.063192195601527,7.062245786069547,4.376747606793657,11.575464742362517,malware
D,2.6648647908875223,8.633982354227015,4.359089650461883,4.693880918449572,4.874730265406528,1.041805580310685,5.648743340297036,4.307363526353808,5.137626711963813,1.6058139361190635,7.895068446901178,3.8790304696823696,1.909981323295614,6.306069194135246,2.0264362050204894,9.33802185172763,normal
Q,13.56555313755264,14.524146617077363,5.323289452871977,9.222871809484388,2.682097628520008,9.509837214869801,12.540001499262415,7.721768591722575,9.434387453134248,21.960816567265102,9.372806475638084,11.966098872802197,3.8483858649712723,8.834529756749443,5.784061427753417,8.983727752851399,malware
A,5.673245427804118,9.47568654765447,4.289148049310584,6.810547219741367,3.7507317977209453,4.580736715529882,2.975664526600907,7.773656224248473,6.459708379762894,8.350334049028945,5.774430839859476,8.952683169041132,5.384921468983315,7.047905334215588,1.2158842315805964,6.733198284216912,normal
K,6.826844280229187,8.545955499507787,15.894590901347032,7.293733761888204,4.206014955981664,13.933817040093405,11.709010973964833,10.125540901891892,7.0775532644048775,16.13374611851664,10.892283068262659,11.690096105806747,1.2515540502506273,10.3919750073953,3.819072566859918,14.45875713491818,ddos_attack
F,3.96217755976715,14.648823854251265,12.204273744312317,5.253426243176561,23.192205561319852,32.22446962040795,9.825340584426172,2.1116110925890954,4.716035776507893,6.347378892222698,3.556966925730096,7.519824125445394,1.37057288269038,14.33293595495171,0.2593349103693523,11.042574701770763,ddos_attack
T,2.6238246165183323,7.659836950165253,3.704144164648346,7.551204520611577,6.391059988794398,5.222168398244821,5.0431436334382465,2.795177755934812,6.799659842702244,11.493215304167276,2.5674029191008114,4.384066795015433,1.5418701534288357,7.067516022495024,0.7453702366404387,6.227871088732112,normal
E,4.824070838893332,11.059058127556249,3.4907901858767003,6.559374994104034,7.465499730871347,12.580996425125015,4.372281535919393,5.184490433286689,7.058013931929567,11.24235640555645,9.10904391959447,4.397559976764486,1.0790955932872328,7.815217512615185,2.1973743397999823,2.545517584888371,normal
K,5.270787597527035,25.462363153913724,11.596917460690293,7.75088340770359,11.693955024381347,13.416137496504335,16.148448662710614,6.1835835244629065,10.8945633660942,8.311085966960457,15.834813543555,6.68306057016815,3.2587460759273084,5.420007667451981,2.4262980347095358,9.550965055098295,ddos_attack
P,8.34128213498379,9.531164589197221,11.227014731556803,6.580578985373899,28.056420224885564,15.127124050952697,11.508863099889002,4.5174076199063045,13.620403713264505,14.758489104777055,13.44172762958424,13.524394328698941,4.376499117807101,7.54117680045545,6.036602750035471,9.707178586162364,malware
G,2.672457673726188,6.110436436675064,8.754002515927809,10.858040143317465,7.885060283882424,29.36847882101353,15.186053606393084,6.453104203386677,14.555562692954302,21.853826465573405,3.893363062358879,9.85683182766894,5.111797793762692,11.342329236227474,5.319422482709234,9.464316714324934,ddos_attack
R,3.814247657274233,10.752307881035845,1.3520368219044787,7.294559846817245,19.890398731484268,12.046596941843282,28.234389579480833,13.659381429629152,13.716439168667705,8.586006521770342,8.461347742388659,11.617825603543675,5.279379848400457,9.339919645630905,5.157977107215978,14.003487761932412,malware
J,3.24419415160334,10.0244259801096,1.4236828717520345,6.727175428135218,9.302133867714412,26.458172506110245,17.24519028655374,11.375309019425389,7.683052393737934,8.49016461056899,6.7966039586562115,12.414921771471594,7.024235195400796,10.394273921957728,2.9401382028519087,5.520973275317097,ddos_attack
R,4.744269595285777,9.626937132553572,8.654658723767016,7.830832798556417,26.66965504199466,11.768322188251558,25.35616956952589,3.716439859637787,6.45946657652281,18.229928489096288,9.217283959599083,9.259505144987829,5.159048442331725,7.227607652912358,4.448709231803806,10.034987819376575,malware
J,5.143381606141886,18.116797762390135,7.273860923113789,4.046328212660558,6.557217753390673,16.52562981217247,16.171269826988997,1.4915337997389617,6.45128505501382,22.565060821485652,11.336123887612285,10.236741130284244,2.7925264864830774,11.192232256259462,5.381866023345895,6.349697263394356,ddos_attack
S,9.7223667782066,10.65037908405997,4.509770721086445,6.091116460962583,14.907490629839288,18.01215222045426,15.814579271012825,12.746755553383846,15.718651410815465,14.74008492233223,11.984126232481442,8.646266985443312,5.768672923306926,13.766820252652064,1.2144673486418531,10.275032473034312,malware
J,6.628242962658407,7.259988723972281,4.19358461510934,9.937883405264524,1.802264886724939,23.426262591202473,18.542739200191527,3.6501995041112654,6.538757709111972,13.078565718969536,5.673373171274206,6.613782882431146,2.844622373308213,6.494735421578501,5.053605984592597,10.254283791715011,ddos_attack
H,7.292710168626504,15.87961243172656,12.861855319960195,8.249334320484794,13.466414279561548,18.181658405293575,16.25070710003057,8.179141977416903,1.857247574508845,7.996366952712426,9.779417254119279,10.618730244086313,3.936998769443707,9.290467510587481,6.6166132490767735,11.150897210607132,ddos_attack
C,4.499969999236327,6.682741062086096,1.9768188418100414,5.655899590384608,1.5408585752228996,9.798832690597605,6.407027681692118,6.6524482937577,1.6520681115554048,7.022307023056435,6.931980691945779,4.561121340971569,3.2067465526150882,7.744740038738298,1.4250120489612021,12.297780030380533,normal
R,8.310500826958611,15.595394981427694,7.138794349284528,8.515562914948434,29.848914893028258,19.11333509452782,18.753283034660374,13.194289075558956,10.025669009368814,19.314323621855838,2.0581319798040045,11.667314122529266,6.794255226417766,13.198354620984556,7.3367443512666535,11.909637351426035,malware
N,1.2538916285144421,11.037775861545976,6.263935409697128,7.39775345550314,4.345392901068438,2.868121107977462,10.46087810812294,3.9799912102200445,5.6625291896350545,24.130327735670406,12.269904006590494,8.90340698835523,3.7660131300316038,6.539144789457979,5.206510701061635,8.207287386375043,port_scan
D,1.8993180393219542,8.090158478674068,4.463373834877433,8.133099407917475,3.795466581896662,9.925791604884653,8.959849519748614,9.37506873139392,1.4749189918185523,5.592231466069878,9.685140131220201,6.119967312866315,3.181070850135626,6.460019047525673,4.806936534944014,4.773891145872576,normal
T,2.078353304248944,10.360586451214035,4.284741763468418,6.081891211645987,0.2651791487245747,6.49765295393871,4.308834714177253,5.918260337920372,9.835923178125473,11.232899013706243,6.497307192262132,6.23290560159418,2.635221581752891,5.165847972678797,1.958184171002367,5.357064137119852,normal
R,13.381696628940066,9.984805190221458,3.04618355573968,12.67029281581727,38.161360662865235,10.365728167293751,24.17315867754779,14.418785791494443,8.538399034505623,16.847731513856207,16.647635254643763,15.10752671896033,7.11870753792167,15.740908708466957,3.036362647150721,7.0266590021900575,malware
H,8.491485818018827,14.098609573376061,8.918884597625814,7.500062698245989,9.110844500693869,20.845698269609777,22.791290578049505,2.870017542104212,11.811712043976485,18.463042334248932,7.011031533344893,11.11019018279695,6.73641216838252,7.92741636863391,6.842525506954807,13.634264577368164,ddos_attack
R,8.72108373356622,6.290133318627631,7.870957735907359,7.04913289172123,0.4501873644554131,13.073213130456834,23.256977698960398,9.693452555815634,10.968551200280844,12.513437750478612,6.0655015318169445,16.079907202482254,1.0908444423697432,10.266283737568797,2.248271489025382,12.328223369868496,malware
L,3.4598554438263114,14.987422491524775,6.808913614731446,9.820286899734848,14.418004740929957,10.417559759194788,12.937782412393235,4.65974452104061,6.018947387974135,10.05617753127385,11.851676318476684,2.261477899107252,1.834980511338786,15.117877907615178,6.941221952903902,5.931317047343636,port_scan
K,8.158902427274775,15.20933446844094,8.742077671161773,5.54560655271994,2.3654116435485273,25.047450043660604,18.33911645080238,8.770374291569864,5.786034611586917,10.147136067691955,6.845692020064545,4.358332486971592,5.0876173783115854,8.530423038222091,7.097639194461228,6.8340911306908465,ddos_attack
N,11.454853033977223,15.554845994487582,5.537510318660067,10.725563539486393,11.338987159791277,5.012733357024633,9.729574208223957,4.1353082231344365,9.290114668795255,5.8121080969486485,15.984494867916382,9.846995966549306,2.6573448319229382,7.592339597999468,4.814588983998453,4.88299377047635,port_scan
D,1.0023787734027356,10.352666378629827,3.9685093607753914,8.229637257434133,4.313856788939266,7.995456491155862,6.541810165059531,4.965425521112276,4.966171852976674,5.015995939387252,7.5247728066366095,6.638780396388927,2.044756864092008,8.178759672309216,1.848164523019012,7.030067851083581,normal
H,1.9343087280794151,8.441128464508768,9.171710345737022,7.615699956691443,4.306014598180631,20.892753841947894,14.902557281322851,8.718336008410231,11.857169597824946,10.256181236890537,12.7555689210946,9.728772062505826,5.631439415982767,6.947410913715538,7.718808173566009,11.639154082196422,ddos_attack
K,9.432954979709605,15.719968319086878,8.346530693019684,9.307337776233979,14.062515080474945,13.87115813424128,5.817504618430238,9.240254086713572,12.361453560487043,18.495672800853598,7.596941909589825,15.711665767783762,4.615906976649163,5.270333903197219,0.5418105045674872,9.034118798146835,ddos_attack
J,6.325738701701733,10.734269371055124,3.0906416261975003,12.626216876638992,5.319282254253699,13.840291946860388,6.095429035553853,10.293305269010194,6.403665180588769,16.48777765723697,11.363424749656053,7.608267865757013,2.3450975759341124,9.824740067161319,0.3182321328783715,12.170757434159503,ddos_attack
P,6.308358297490066,10.739026720530354,8.858977668697714,9.057892363972162,24.053326384480243,16.3847762656357,9.622191528699412,3.4958723532679494,9.736524803207573,10.837989423784663,14.556558008212548,3.380932760431614,5.171855033330531,19.27150718942811,4.744057456961915,16.19136514889889,malware
E,3.7624146467851456,11.359553573870313,4.215571881337321,3.0376190951671314,5.054804818203575,6.222205148157715,10.362275901817288,3.2406928218168574,8.859863925972839,6.537667724455094,4.278169206033121,2.206088452446221,1.1205446614848262,6.354540305016892,2.1339259958130414,8.223271570996678,normal
O,8.548359522421775,11.424035486125343,9.023949704791656,8.455388661903529,8.154067104746984,15.598366714714686,8.397486587068345,4.866872378058899,3.9613475004096523,10.25447471603427,10.856936036822974,15.386492184490196,4.568504895038396,4.008952283267528,3.807226102804369,6.787252708920405,port_scan
S,5.611171274162201,18.414804695425893,5.539303029606041,10.419856738750275,26.86165338832867,12.205749681466227,14.579947835670794,1.9608196935418682,12.85476824045633,11.044201721419647,19.00470194936387,18.953958163189473,0.12322315995521738,7.591269074558724,6.040520526992785,9.7554296534601,malware
C,3.364682759161858,6.888804475263032,4.335446768397556,8.874335348858786,8.233062353197584,12.125705146523082,7.917064160273269,2.5617242741791664,12.117449272112884,6.201453362574139,9.810995848769084,7.914954449264111,0.6227145171660025,3.03634208564518,3.853934944776863,5.851494458921238,normal
S,11.39297973540972,12.86285578455816,3.821477692562017,16.63208694591494,14.84729469477773,21.027944180055812,25.905091944916542,7.093728254692836,12.016851829149736,26.586171493292774,11.859224777242861,13.597910428781947,4.28263598692713,7.900447368407196,6.912787258458078,9.368867025035208,malware
A,3.4713375460139795,9.716631642609968,6.117007171772276,3.965963572885015,1.7162678073936544,8.565534645989985,8.34853219948966,5.4406477812574865,4.097252954223913,2.477528830622269,9.04742107932859,8.281185044554713,1.4950696564609847,1.707721423288616,1.107879752734852,8.390777735038338,normal
O,7.280087388142446,13.57465424301353,5.759282811080549,9.372438551718952,0.14271207398309027,13.287297638796392,15.282297093847731,4.04169643337087,3.86853269122059,8.873191751525077,9.228579131504505,11.046463640489524,3.5805959736462545,5.668041721790179,0.8846857684206304,13.090510277883496,port_scan
G,1.0377456709545925,7.5139528331680605,12.708404085734982,2.8933556371467173,11.674536710220863,24.83719937439084,13.904691767987163,3.892609407514296,6.20697895521991,20.36054979614302,8.74330236643736,10.485997207639642,3.7536483508487914,9.529466779277493,4.279601365316804,13.04221596215688,ddos_attack
O,9.587575060901674,10.918434462128324,2.0011995282023856,11.973628986295287,0.7241929056154248,14.811382925626592,7.069502586701949,12.567935279198888,7.75992342401915,0.5535173625644987,9.374913483260759,5.61881235061275,6.144113096473859,8.917134508570326,2.50642055218597,10.212816299651882,port_scan
F,5.903678643928503,10.393124751578428,8.367399953346034,9.090331533893051,5.248639912844456,22.881254647861088,18.768091664504663,0.8723648206090795,8.036931236915306,9.035537660754496,13.13960217139172,11.493042898553353,5.5776615931695295,11.364651999740628,7.7151220937597085,11.053563095569576,ddos_attack
H,7.589969881934936,12.462599843139284,8.290059725936336,10.64153701558313,2.2111513619637115,18.04709824898788,10.869104354914224,5.45723592840767,8.020541102555384,7.811042983215245,7.707830628559681,5.590344686299338,4.898028086177452,12.061609737048748,6.277966229637515,11.783183965193459,ddos_attack
F,3.961094022596491,15.937875079559534,11.759978853598517,8.339935324825268,8.209275438850664,9.81071254651419,10.716695356323708,2.3967150285639107,9.195649788467541,16.207835659938226,11.17795318154969,10.258368744251744,7.456075225652256,4.429486544202148,4.046296501055346,14.07737849229908,ddos_attack
P,8.764282467875827,13.723434688699884,8.15427161542462,11.209289076107096,17.715357030923307,19.83195609561651,15.343669612593942,3.4578334784514766,9.22325131225414,31.015185102039567,3.6421511290510704,12.54398420911466,6.556860900733656,8.001391507243095,3.89472084375657,4.872884267336387,malware
P,9.969135516778369,15.880147470774823,9.856014084269148,11.343090461283278,3.5913961276546686,15.501657800065438,1.6920377814877163,5.494676020832857,16.815078104635617,9.88868852736677,6.3224900023611035,13.754946815740999,4.846334000777035,11.378931468912599,4.036908996676064,11.056001694294352,malware
O,5.524466657222602,9.757035464955566,6.7588730736438425,13.779044640851202,7.167414479982183,11.196844526062366,11.833956770465404,9.588971263787393,5.769568358974201,13.637249156482598,7.4887536018499095,15.5787996013838,3.4148347467465308,7.637222740496563,5.897747800225382,8.201875340388883,port_scan
R,1.2431332548902425,12.291665955692238,7.158199105026826,11.557751987530319,28.892028893908726,25.118359114315577,10.055214421456188,8.272468618342515,17.002952434942426,21.68090299104404,18.492680828912594,15.532779490534457,3.3263165192159434,9.845529184261146,6.202250555225629,4.402152723420451,malware
R,1.4474882279234782,12.5947858938935,7.428284857461011,8.012617585002582,30.041271191357673,25.091536582344524,14.864138453448366,7.39361512201129,15.478766574982318,26.113596311463045,7.698532190031473,14.865933562090492,3.6388954707269887,11.014081255520825,4.907295872263803,4.66470624395349,malware
E,0.13417017217402805,8.110499795870643,3.9113246062634763,5.146946628736017,6.922868381337162,11.203031839843776,16.953061161954967,1.574145048647504,7.071603585253689,13.249556055198305,4.269512192482729,11.228139635789507,2.486538570683733,2.5066071411107145,0.2855031753257684,5.839290918142206,normal
G,10.017669268176954,9.922043594230274,9.176155166526474,9.498528728206892,14.321218965129736,17.881807822355576,18.716428777524165,9.267440152164935,9.272017744842639,11.766797868471448,14.271096267793677,15.14076918847949,1.9561011373726749,4.5509945749162055,4.068242276849631,6.205316613784797,ddos_attack
G,10.717664498248446,4.466532334333747,2.0165150868197133,9.86697500146216,7.3262327453931375,21.55807039058779,12.960754639402243,8.951999818379415,7.891139049269344,19.413418002351396,12.49142003963016,15.808421115398048,6.738729983920507,8.654041537563566,5.508346977463892,11.356437033419374,ddos_attack
P,7.630159837276684,10.82406059173249,7.042524393767833,10.223814677051912,17.910506196377643,19.38993606554338,13.95476489750426,7.590762910171093,11.818844281409081,14.03598584633962,3.7694375712650574,12.48521648982897,0.13463785356945124,12.329518335391567,9.038405927195676,13.365556845097771,malware
R,7.448619160714668,9.754700421248637,5.810233149474419,8.500132592117218,18.978775468840915,19.302860663424298,21.20420309445597,10.219255156849288,9.769908998875351,10.796397619301295,6.353255345690905,15.29514585896591,4.939662998046883,6.72501280514472,1.7696700584216947,3.0138118392533864,malware
P,4.098214408354402,13.938151949564066,9.910351798241356,8.514376984209328,43.32124017744579,4.609281102108607,20.600568665698518,12.983894501513664,10.292025747522368,22.239144872211753,6.694183277054002,6.958473466513351,7.877694334486703,8.204647045767874,10.67700280449698,8.03982934742633,malware
N,4.873957616953881,10.708302446205336,5.6564648496761425,7.0227181365825135,14.153025353535211,16.320688165307853,9.803843296578895,5.193502049559212,8.5739227208205,14.954977889556947,13.233313731638694,7.648984098137802,1.4161967259759354,8.19722314989229,4.516891778467256,10.358209004849138,port_scan
