Letter,x_box,y_box,width,height,onpix_total,x_bar,y_bar,x2_bar,y2_bar,xy_bar,x2y_bar,xy2_bar,x_ege,xegvy,y_ege,yegvx,Label
D,0.41086213100643665,10.484724343459863,3.483827715419824,2.640655595408326,1.9812040199873078,9.193160035725581,7.9197325508056755,3.1350501688789896,4.346280821259838,6.214425457835441,4.98700473090776,8.34097875208156,4.9893716089573195,9.068962981605752,2.5129539689587084,7.638910831960757,attack
C,2.7955528178078697,6.519624640577434,0.27064651983613297,6.290296161740402,5.845292725542805,7.165336846561339,6.515054942172204,0.9326062930164349,8.566805628974963,7.7400902930085405,5.538341952248613,5.000181229026653,0.522679873218552,8.161749978356386,2.336190642620274,2.662586546360682,normal
B,3.7080421069229272,7.495562032297438,3.3135416033878533,8.058501888699848,5.926066554005841,4.1284670478290835,5.151815015476185,5.387733341816055,5.3114821422362795,13.334593750255486,1.5299143815689247,8.07403150868836,1.6455541852845608,6.442562110216775,3.9136592147973355,5.185133136487576,attack
I,6.258326111449375,9.355416965618263,5.512015984126547,2.004340002394475,1.474627335456809,3.0280806578071147,5.619118577164791,2.725775630436563,7.76959424302702,5.22949603097027,4.46855750680103,8.15612469446474,2.520643490685412,3.7151942841747534,2.423189249789681,4.4284827101157,attack
F,3.476236030008372,3.385304053833936,1.9741190060600293,2.8836953867617594,1.7583815265233742,6.49133768619563,5.156243070429612,4.48341245730794,5.5028135521079715,6.675766971703079,7.327531076578917,8.626563666705248,4.199886943433635,5.54961209728481,3.199771948129008,5.683367413401916,normal
C,0.9584126978204117,14.50000872226513,3.117522770473399,1.9635785819618605,2.789569372056358,3.776928754056864,6.228177761039566,4.610577573477059,6.4790322733467836,6.475656199835508,2.026548737561039,10.36745199881183,1.0587488364884678,7.193551752500439,1.862929426370763,7.910425344142187,normal
I,0.44817537811850183,8.330780852231069,1.6130486353497318,0.15242832932699812,8.481753726056171,3.201210922823178,0.8033708658183834,2.3934223904472365,3.8225179010017176,6.728033497824504,2.9474540702741674,8.296043186118387,3.5140768501600617,5.820437711515069,4.334946668930678,8.2433250314367,attack
B,4.503966002369968,6.59895435658599,3.4579798915679607,9.21213790771598,2.658502246780808,10.840568594871588,11.862517865956946,0.6327832185486542,3.876561674443437,7.824460463335575,7.548417312485134,6.131358443634125,3.6782784801800017,4.597219258999379,3.2553748558597144,5.984422134400452,attack
T,2.098601593017827,12.56233233736921,0.779377758790631,7.23907921293638,5.6202548578590115,6.25674802328286,3.9285113082807523,4.9369323417038204,2.416093976026271,7.082810187384498,6.448338986905327,12.582236804721942,1.9483055264157603,8.587113988984107,0.8714841513924365,7.563231078798845,attack
H,2.773919151668878,8.509168445442517,0.7522933358342723,2.7386649195578774,7.4855234706050995,10.496527033221852,12.738715959755876,1.791940308524449,3.9405029364869026,9.523144471535751,6.52459551179053,9.033036791009106,1.518979443196532,8.901824069896536,2.2215119354253003,9.118074513392571,attack
C,6.911393780427906,7.303008055398992,3.944526545894181,4.274458983502388,2.791106425364564,6.214158078862673,7.977399020081742,5.569443976060431,6.294745835003916,10.604684385927385,6.408335578282517,3.9314563272077327,3.3495456113699893,5.1348539119718986,1.187897516338845,6.449738499743862,normal
G,5.304693793448171,9.487826960245869,1.086152361697387,0.011815987679531403,0.8270144161229256,2.4122487057881568,9.647899261420582,3.2029781157392887,4.147284545555364,10.513692275835572,9.54740839230043,0.7360745561152786,2.642925221970245,4.857692282705144,0.5017575061759016,10.844163199966006,normal
T,8.760687530764956,8.16664719025764,6.026577221737902,2.808549617546697,6.343025144719089,5.397842173392403,8.870736595616178,8.124730756770306,5.441906950957436,4.240023754415042,6.315012134914812,6.649244468118137,1.7161355041932875,7.86751817674246,1.1912204873388514,9.054119496893504,attack
H,0.9454077379692105,5.537779421066892,5.937249010747248,8.358145177170659,2.0359503911306884,5.6989434577679035,6.1260982450319865,1.7964927503859967,7.92783612215464,4.277337557210869,7.861252151905048,11.423343104146241,2.3394959302990324,4.8518383498906665,2.076271858163288,8.13770032577489,attack
D,1.8724255817107314,12.268943314033468,1.054415658169032,0.37526160717339074,1.3341542525865888,6.698042190781441,9.781339216405913,7.554146838961126,2.995345891042077,3.642338065072635,8.298314605894182,2.702707003849035,2.0017963382631936,9.009888366845132,0.7520140988335937,8.947289692555808,normal
E,4.551061988136886,2.009337102529974,7.548794602994078,1.3668488751653465,5.522680470189117,6.122801711337687,3.170406206889969,2.6780448588123917,6.20814103762595,5.619623543159263,4.093435970364076,6.6698310646296,2.7006992188432344,4.693359224234184,0.568405419888983,6.356226256623163,attack
A,9.456392529749351,6.379907088022438,2.9048465414029265,5.563528127448871,2.992306675794511,7.051221728572746,4.038635488364943,3.907248622269065,3.370490282235596,6.993674176007521,1.8702910292773538,11.840054926940915,1.9301829697589683,5.768123723889703,2.2043488867049925,10.590913915429924,normal
G,1.6154038418621548,15.417380126975356,3.027451424681745,6.9008759070445205,6.278377157280992,7.600625945789271,10.747280834253639,4.391149512857034,8.241814469521799,6.896640036512046,4.389656207993098,6.10243677718615,2.825479638807141,6.589888456976709,2.0535148053350802,1.500798201066325,attack
D,4.115231938614519,8.422339211569826,4.677004692731444,2.5741451175982677,3.4950111382028237,11.0135746227566,14.503490043344446,2.411272705502182,8.50731035757246,6.128724443392653,8.28285790360952,7.222606417265243,1.142674501380653,1.1809487123145788,2.21188805659975,6.984663675581664,attack
B,7.963690278273763,1.6579839297153756,5.750620518451022,2.3285351538444248,1.5520877504234463,9.008458941537429,1.215629422292098,4.729251927265682,5.907938698844553,6.044792610992024,5.829227588498036,6.307653581114787,1.6550535214584503,9.808299279203622,1.9308604830541978,7.292636722045538,attack
D,4.1497630454233585,12.517611229904599,5.717580433452039,3.6352981193325995,2.8880100294130107,10.339635299965074,7.1679354374944495,3.680432368425856,4.060074162831032,8.082048650113942,6.4142494609959915,9.841414558505324,1.2876383195909864,5.83332468261762,1.7431590860102615,7.773026477358323,attack
E,7.060011563908492,6.863487092085834,7.086736461563803,3.9009832415204215,6.486377742261632,3.6476924794418197,6.2280935751570325,4.895675858770036,3.6591777339211724,6.076540160259592,7.225238777175591,5.93664377162613,4.048188145662703,6.4969751524986465,1.5176354680740092,8.464499285449977,attack
B,9.87246826805718,3.7612753656922946,3.8623772060604287,2.5999569674882226,7.448169490038309,6.19391674644908,9.543486669903128,3.6442634818588377,5.446216874150669,2.958102276453218,3.80869240547253,3.2291971771268164,1.183592802414729,9.335481663997907,2.2003713446322233,8.400262675841232,attack
G,4.8853715089085235,12.214155837864926,3.8371240462646297,4.615978850794512,1.9065227087747707,9.590450167797107,2.9162309586203,4.787254245185788,4.08769111925935,10.791975015192254,2.4629143758948198,6.890687240835148,1.0934020297603173,7.520252641841638,5.673515455861056,7.236857836791712,attack
E,5.375441871404151,12.38902008331901,3.9092273843409613,1.4757946175896897,2.0496447737381325,6.2558625154465775,3.6407634589238267,4.154083719764015,3.1983279831228715,1.12532203443803,7.035448239369183,9.529493653016125,0.7512230397048427,5.081337441215077,2.217974808976773,7.554697028357897,normal
I,6.2288351886403595,13.708578957857245,3.3289520542519706,3.2474377928203673,3.7192305915480075,4.758622166369145,7.876476548256435,0.5626899387996094,2.8797573394841285,5.082554731815881,6.514997716020972,9.87589567362237,2.60683891105971,5.815930471474407,4.222783441450476,7.250221848464696,normal
A,1.2868855063008873,4.124461687278934,0.23598237061074556,6.321279690496151,3.019581466613882,10.199472995159546,5.456871984687405,1.95941357215415,2.391571360207176,5.246615334983737,3.5929495391666197,8.147730181655405,2.259541703267998,4.742839652358505,2.996571321497365,6.884225366527332,attack
G,0.4447001656215601,7.440301632199694,1.0901177948553924,3.0725509739163126,6.4099853309388575,1.1625352717383572,7.676021850902355,6.07700161657952,5.634789534311636,12.70163191287821,8.03866662674872,11.212343181125352,1.4472255315355058,6.646185020951104,0.055107476936694155,8.625330570024882,attack
I,4.475357174788853,6.828737460062379,1.0019724385262565,4.3165313617677,4.3668534370337815,6.987063596552025,4.511787093726841,5.1465596315124005,7.933908597694153,11.845586847360533,2.7687281261820393,6.539573401321637,1.999872585144151,6.2567377565781825,3.001184727943725,8.586524063112334,normal
H,2.124611866526302,4.268697737477839,4.689652377293418,4.153317820859183,3.0874575851204575,6.663655116744778,10.111809314107202,4.287881729302,4.98267602514424,11.047395568866072,9.38337667216817,10.785392478575728,4.8426256837988575,5.310977336457707,5.566446154033561,5.633843735556118,attack
G,7.158274659890871,10.28835931232872,2.608653340762935,1.4420281859303619,7.548335085020124,7.674685969607147,1.0781028066301914,4.40682166245195,5.748396253995328,5.196153412999302,7.418368015451781,7.239500431479342,0.6277310080848166,2.765851901435545,0.8514083280123033,7.615459223976468,attack
H,4.942891481107424,12.373156725797516,0.8887212044358836,5.043889361512529,0.9693354148745801,13.431761215046583,6.84718635079059,6.667309136217178,5.535611081360618,10.156296455757932,6.982535214021058,4.037110563780448,1.8749106530445436,11.045265322206953,0.01054984281511051,7.957966995875771,attack
B,7.107434210030584,6.175931675623704,5.390724146394037,6.753861553905663,4.644596008125029,10.68174737776085,5.7150823822700705,4.099635019976879,4.482780797529684,4.631389006152817,7.724251292618124,9.706812422478942,0.348305405422745,2.5740600442227906,1.9873708448981269,8.55061375045728,attack
I,0.3950533004565857,8.621545096138707,1.8158463613344984,6.9094682957885745,5.964705516175024,7.832038000191322,10.258869946403895,5.847149328984691,4.606600769169866,10.021267322020682,4.308491189698825,7.1265167937611835,1.3726280213559434,3.207481711573248,1.5551519162912397,10.549061312411594,attack
A,7.0046093004811105,8.576942550703581,1.5563020724218788,3.794477441179852,1.617201863556316,7.111848114069981,10.768839960112214,7.003451251846899,8.336044534976436,7.536734502038832,5.338568075641834,6.1214729188334305,1.7563334776482922,2.0852530876037503,2.4266488408592397,7.119021597828635,attack
E,2.8962748542685555,12.335689381710301,0.5629546421241902,2.9959213573453214,2.523519904192862,4.627852097475213,5.503487487170821,0.7866760349172042,9.764581397035213,13.318805288481666,7.468935219848651,6.6079464550213265,4.995317499759672,4.5188045493820965,0.7966231187177168,5.139929503470217,normal
F,0.6411695674171924,8.030723802564351,1.881449959129042,5.496307400217882,3.698943274148371,10.912016282772298,5.262409817680052,4.575366498338547,8.10717504224962,4.4573254404319,2.392356876778344,4.6435192670241765,2.5915892079429312,9.25144940315316,1.236271589778031,6.0738700430672345,attack
D,5.896715318025239,8.131053949007555,1.4109811184023604,10.380357235994992,1.6245759209608348,4.848120859561725,8.16088337050122,5.094832885086998,6.413862146219283,8.237902261146848,5.1823686557234465,4.188687145733709,1.4097048084300994,5.046739151327321,2.177384630772112,9.487512017173595,attack
T,2.492315748674529,11.661952971355221,2.7556688634809543,6.338623283767271,8.44332209932352,6.840576522750083,11.155237026783468,1.807988612659333,5.117510957717219,4.036124371969075,5.277203547217957,5.190182269226956,2.818019600998124,6.302184200134018,5.124402108427217,11.067585783366717,attack
A,2.7810947659860776,8.494165886981657,3.5350496978637653,5.090015984954991,8.909882848645223,5.262762074265238,8.233289253899605,5.995512043101985,9.228870950548922,6.0261232022318465,4.590144397459521,10.65288572572267,1.0134258029121668,5.253266469119906,1.428394498193362,8.018943543641653,attack
I,4.32170283259171,5.724051882695441,3.583718289201487,4.125599859054085,3.4840759938588706,5.572341051183541,5.048200506225854,4.098079720903966,9.723970157636279,5.817607469863197,2.9616972104559016,5.647416088688734,1.41145556758645,4.39493636414315,0.2509695998060968,5.804970702161501,normal
F,8.265865021391335,3.625149191775506,2.735399335369976,3.3195478602334,2.026034015605952,11.452189810445535,7.940020800760132,2.075967983853529,0.2929491787189411,7.684557817688606,9.024970371948456,6.276430451134856,3.7210800852569093,0.9579662164460236,2.5987964482649955,7.272329602169273,attack
A,1.7653084294862618,5.524782085542222,4.917241033107567,0.32842920972727097,0.7860978838157866,7.103402133854198,6.83372509428856,6.019270175152302,4.758700284844371,4.029697592622602,11.518932398310225,9.591467594362527,2.728104581693908,6.355895082911219,1.9101313392673045,7.769385664814754,normal
I,7.746119088093585,8.970395096756077,5.190631133992213,5.018248733571744,3.597786222840037,6.246215350773387,1.435963621796688,4.382915907764726,2.631339547219291,7.786264294448328,4.2576356239310655,7.778444993474896,0.46243451828246385,3.89199525071462,2.621840984230214,8.028515266535226,attack
C,7.922380357424116,2.801257609697572,4.068691695492724,2.5214559309740157,4.0631526330767995,5.880249588889717,4.4552187195147805,5.388022782963482,5.268548977076222,4.923292320649385,4.60633175162355,7.480448783295901,2.197357856503578,5.011521756075632,1.7419677173483767,6.330558363304367,normal
C,2.486879134115917,9.093091860909835,5.070880771144856,4.561452699648185,7.940965171227949,5.599934232106978,11.804934738616733,5.096221771298628,3.3694980823191947,11.681254515257613,7.786922067406503,6.683684632868053,2.3575448371382333,8.009724352080916,2.5432890640431567,5.688084670458643,attack
H,1.915345579034871,1.952357960156359,0.1255391506440966,5.843284648946913,9.236105924881706,4.776115449254142,8.270162563005623,3.7805820506510286,8.28985790377902,7.339292361167143,8.98634006682855,6.280771233093125,0.4218853308589896,5.712811908100212,3.2046333002829375,4.359423885843242,attack
A,3.646087970509893,4.0144227876704015,1.0474532277372077,8.86418221342294,2.981714928119744,9.872865721426693,12.015879476202587,0.8877950171336728,8.059084531612402,7.163685071970287,4.759790682946875,3.412431470710358,2.341647183701964,5.255715898254839,0.9042388622522912,8.511364044397778,attack
C,1.851484892196634,10.608641089841136,1.020401747269722,1.9525650157605856,2.944203219278568,7.976109003929531,11.685016342562747,2.967106322696327,6.946956701850976,2.072395458734265,6.286012248458718,8.355650141675662,2.345635575695167,8.259474470630764,3.8281318758494516,9.493798121006018,attack
I,5.034329711358486,6.2200926263941385,3.682768422050411,2.8083547103142195,1.0504038176080535,1.4332186372475704,5.15217571974698,4.95503910914306,6.309268675333931,6.387289071941493,3.384964908553423,5.000163972591833,1.621797338738704,9.579556153967369,5.481026450029295,7.069140296951039,normal
H,5.425036751055497,8.920639383247696,4.9780870086167415,7.6807144677726065,1.0765034075334046,4.392230041730316,12.411700055807334,6.01402586626236,7.642786793154896,5.64232578206647,1.84903519007948,11.14235864167697,2.1914494607096033,4.475779565476161,1.6840833173240202,7.573093965838476,attack
I,0.6617285737320957,7.779044220907127,0.8851964194615443,2.8001570909450875,3.6053775830920625,4.006624955644143,9.032378955095407,7.834235983626309,4.976258609746752,7.822446389936404,4.668225217338175,6.361780529298101,3.3710592804315667,7.303572454802281,0.37131547417965916,9.683045413769225,normal
H,1.2389314735868875,14.23085753714885,3.760506381428884,4.089624106088101,2.359013560597994,6.466675062623416,12.083775643126089,3.0761530053490773,7.555899417326987,10.866168604142143,6.175535840627497,8.292035087783685,1.4462566960182752,7.948073624565411,3.651882688343732,8.607080007575682,attack
A,0.4445829128233765,8.543744622587646,4.96639071745363,2.1849594189962236,5.711130786907271,8.360832334492304,5.9672264913796695,5.002058551042259,6.538296923464733,6.324440825440451,5.760791016154059,6.992542224264067,2.64487851245541,8.77884418370249,2.409691855399555,6.962602912908329,normal
F,4.644062469092559,3.9086723242155132,2.1179154947877423,8.320950664593845,7.753592526602415,5.873098786825047,6.749131998358663,4.783126669287892,4.220816837932295,2.4478640393023543,4.998841207347114,6.346594119368956,1.1529639529095213,5.944552908280844,1.8901175624255169,8.134741654184426,attack
E,6.616996328210103,10.433091781665679,1.9477166556778838,5.887266184000798,2.5542804967682553,4.826919200559615,10.001772482655714,2.7075967742155713,1.537147061513771,9.241746330388239,7.254569849131523,9.855174779638395,0.5576653629719424,6.655672027500828,1.1267219251476235,6.103529096746887,attack
G,0.7796935185018041,3.78741425100689,4.502795598730966,2.6074361701786013,8.22864245606163,2.441161982500164,11.464375341999938,3.7112227040578794,5.709510412625706,3.2670682149333974,4.615357531901474,6.1993733950824685,1.4098217607469106,1.5711844648901243,1.116555656506093,8.910398797529867,attack
F,6.595828318528991,11.968312321950075,1.4189077807820807,8.090535275214439,8.097317888380257,11.08787131434144,2.7158055762331763,9.694369682280954,4.662470347026316,9.657694710143053,5.4735827172834775,15.134343603425375,2.9632876390322407,5.501753540555231,1.7320915743158651,8.776206762201012,attack
B,1.2256014832272526,11.17385218312073,1.4457650174691987,9.041465746224404,2.2964611933890033,3.687777194445979,11.85525588038817,4.747467904586534,4.645370629036267,4.348173823821384,6.751549037172444,5.197514587173841,1.3001596311440666,10.616253017982913,2.0204489281703473,7.36617151389133,attack
I,6.1558658798878945,9.18499849476402,2.382486069585383,1.6122398597189362,3.1833670512475667,7.939618112149172,8.182385725789855,2.3442643188213625,1.3138523715597756,5.803667556785103,6.818113408585486,7.716712057076064,2.1644994460145344,4.6083789535740705,3.424977779708707,2.209794351906198,normal
B,3.1488057114222627,11.020023045685676,2.569785178235339,7.716851991779965,3.615965545576046,4.413835635687677,7.454989139313584,4.0054869558899915,4.028583845541924,1.3490353171561456,4.653004517028793,5.52804582277221,2.7627743725978338,6.705821956148247,2.8775618687689484,5.292236121547412,attack
F,2.6748978828071674,12.69360931318361,2.2056664721572368,5.537506698317461,8.366001226351823,6.73751682277847,12.121772830223772,2.4605248745789563,9.553052095073786,7.773847633550204,10.338482287332479,4.807066174060661,1.1970492895175664,3.9986549224068964,1.6456591515889962,10.023727024263597,attack
H,7.4273516124301455,7.890937943420234,2.788655735525027,1.1039248807088402,6.055091470156396,11.802713342011957,3.825173353382594,3.538707626119137,6.807710872554553,11.49837868528429,5.057182105244868,8.141902915153526,3.840770572685908,9.266338515541328,3.5003631763226557,6.5714093405289615,attack
G,9.363072193174267,8.682787926561927,3.2352080451555536,4.780518054417052,5.11283957970652,11.773500092899564,3.4956924672286167,2.227427031547608,7.084279119619131,9.974666062989282,3.907977984512737,3.326531187363247,2.787335970743218,0.07137272508530312,1.7901207116768554,10.063401817039,attack
G,1.825248324695525,8.968963381555753,5.988982463464563,5.4451701636326915,9.745222022520515,9.757039769897968,4.092528294794251,2.080549048914751,11.674963707701234,8.73717492550618,6.977884455464448,7.829382532229624,0.6255222451274149,7.005982724216802,0.9897193626934988,8.3229983207056,attack
T,5.79830703932325,5.06865673307426,2.601765082019093,0.4021070681705172,6.765966801493921,4.740144869083176,9.430433448368541,6.785366482271273,6.86353266853386,0.48718652540731533,7.474698665299328,4.645583801463191,1.0194293466775743,7.709391075299233,3.322273140713449,8.472865212696192,attack
G,4.532002726504882,5.695294116573013,0.9673144810634295,10.48465040211859,10.892383874355914,8.386593336616993,10.045003342563147,2.9220568696173195,6.55882674812199,6.420026060198802,3.1234807155873225,3.6117146281391603,6.662934876218947,3.100002499171877,3.831758730703079,9.118163181770745,attack
E,5.9736475225010714,8.231027169607769,4.433684423799155,3.4789613694398263,2.988234021894737,5.343749506365221,6.990217728101498,5.41515702374703,3.636716045875382,10.743396523179705,11.520764868947456,7.192498991765202,0.33247341551812815,6.882900405985138,1.3514027560023534,8.560435369267438,normal
G,0.31554279309135236,7.976099974769204,2.229759289564906,6.052216696779514,1.841025098092929,3.8393590611210877,5.049369250203277,2.869033850830334,11.132623776778416,8.405793649820502,5.965681428767502,4.019861719382121,3.2734769852245784,5.29678072343312,2.09648949563995,6.4491156187835434,normal
F,0.7470380339095777,9.016949444107514,1.6191323015005568,4.783413129331276,0.025250370255434973,8.008266842165291,8.20505407626129,4.232992570840772,4.061329490605358,4.261345043677611,10.298444000519353,9.099129544312866,2.0737019634366853,7.666926553529989,2.087598122450179,9.285723087439397,normal
T,1.9857108248060564,6.02587909583889,4.931109125927415,4.317359345895338,4.102645687343963,7.051351450016031,12.227232710763268,3.5013700245832498,5.778405946377888,3.3050127599663224,8.012422263855363,7.9507986191207625,1.9764169180989066,5.3307778947059985,2.097319309394465,8.37611063430513,attack
F,4.639197306103982,2.1106761788534065,2.026727329585979,3.542127304500023,7.0856041371373255,4.080274406919219,9.024596745773,3.0943740952675887,2.6131633678630433,8.00502439809922,8.178561873013969,10.771398305464547,0.6198988355451851,7.8995625233317055,3.488778709713051,4.827499876960947,attack
F,1.8020387485977238,13.879840300700607,3.4888197573966977,5.296102589712887,2.693098636155163,5.400167369178691,9.320981105026675,1.515039189469071,2.945862805135543,2.2199195824058,5.488773357861925,10.701357850878843,1.4492252935306684,6.619883271238752,4.0837793801641755,4.177383183356756,normal
D,3.0309313324187968,2.4261689775061637,5.146373665279787,2.2555222472743273,3.0592603693242486,9.604367971228797,5.60928779760786,4.762686983528765,6.628184144078193,8.061173900561302,7.483909159136717,9.013333877179196,3.7566185780923482,8.36670947008454,2.5991376736058207,8.220008525903193,attack
T,6.491583767648823,11.25447088291592,3.2487526263335527,5.0071947999478565,6.0458166598813765,3.702558999049079,4.882084395741639,3.333486095284603,6.579595003333271,2.877957115977013,3.995928310928859,13.319613073217196,0.6446892131366933,5.318695905972051,2.4884409614279477,4.195556141332298,attack
F,10.146440857295001,6.783475822556525,2.1805959843247433,1.0387355359645385,2.813689926838114,8.833065631950385,8.598873792648645,2.365086025374535,11.086437870786842,6.851872756007374,9.291224160128095,3.3668042551531903,0.1419654355041895,8.569794674626927,1.489630415221281,6.48006254973218,normal
D,6.2776007780595595,8.799189843345202,3.9444915899862902,7.244978696308696,0.5318896913489732,6.287718078034345,12.104600541192283,2.7956512833660057,3.8946404753246986,2.496079779675396,9.188921444810763,6.2705316459181795,1.070195755268672,8.83882736287199,2.070035128174324,6.954625692049128,attack
D,6.578185613016636,10.649849524357593,1.7238751516662774,3.540923929181351,10.440918629496704,3.4147914248125577,5.2684042985387425,4.949355749794215,5.668759347959421,8.802021388319293,5.0297129490092685,7.023685396501707,3.4375714956533674,4.009255582684538,0.012609667489166476,7.452429435959262,attack
T,3.454446866439901,6.174583743649246,4.5429483806441135,4.568241217432701,0.7912328672009963,6.645348579488044,8.648427405186242,2.5203949977786095,3.301921530926011,5.856213158608342,6.932530276727823,8.782540903126243,3.1692078771585352,5.382277652462658,2.631189735613064,10.067452448257628,normal
B,1.3281897931857332,2.5292065779493793,1.45352939800721,6.267896057204755,10.040825007548472,7.055072028452376,6.343028139258179,4.71532535254182,3.235226029671382,2.727508842023189,0.96084079840249,6.421182471276755,0.9447735980686782,8.169269482637782,2.6611680124335004,5.07394211314244,attack
H,3.0221260218144668,12.000025962608785,3.2214765709087074,8.409482816954444,3.6134455113764634,4.450276853068648,7.100450104160279,2.7803812881864816,5.859720475152733,10.565872566053857,3.9685328022219455,4.776201861437879,0.8136002886019487,7.494996708317576,4.889925176029493,9.790102130839315,attack
E,3.8262932458364576,10.67463690835094,3.0896768244487895,9.516985576060641,7.367819236118185,7.804112386941889,1.0841316671910137,3.3503325807050626,4.156507800406349,14.332005172540725,2.235145835360325,9.360274667052352,4.305909836278861,8.13014886618087,1.470407115116135,5.693394666922237,attack
H,0.5195865556918702,8.28847023879685,3.6796320070683306,7.330732445711808,3.777738884570288,10.195405488641214,5.227329462187084,4.338898675274628,5.773213626644228,7.151936932237856,3.7418535242226243,4.0136751696629585,3.2934123040238674,4.32201278318027,3.4572030567038694,8.048998497870404,attack
G,6.445362056358433,11.299669261356785,3.637374669090716,1.969928510138108,0.09177197784880775,12.78444352674818,5.832042603548703,4.3967452160385,6.50971271783248,5.874418170266127,6.817836756636637,2.7791653560920127,2.7974598489817404,6.127404571485882,2.5687137168961636,9.64748717150888,attack
E,8.558351603706615,9.312637001551376,1.294385158980276,8.359094276585456,5.572101381786434,9.98536282756244,6.238965609844486,5.939460742256197,5.856307291736348,14.311585913057336,3.132291125691914,6.515494145859165,1.9217074217278258,6.6320110261068015,2.2389429841632524,3.919599533071929,attack
G,4.3672657741517344,7.780652426125023,1.8669287704608433,2.636529202809255,0.5206516958426914,8.834796109493494,6.202908620194379,4.822433335601836,7.515451671529949,6.35677984985886,6.170562399406217,4.999748469846779,2.9112511973758255,6.808960094820974,1.7560087504978572,6.3747834379908905,normal
F,7.2522219317503565,7.197743320594498,1.4129395994956775,2.3676636129506274,2.545973340934383,7.974633056067923,4.759265158497207,0.09921962966852238,6.844287229679145,3.240284016914693,1.5544312634806108,9.583978199978022,1.637114877799076,6.834109360532223,0.7129719768454987,5.21935168055361,normal
