Letter,x_box,y_box,width,height,onpix_total,x_bar,y_bar,x2_bar,y2_bar,xy_bar,x2y_bar,xy2_bar,x_ege,xegvy,y_ege,yegvx,Label
D,2.393674482039585,8.323528145688995,4.303537710175072,2.1208133416365147,6.820920996454939,6.5051963506989505,4.40346044567198,4.416710591918559,6.267900569455608,12.188417861791233,6.679682906925042,9.89527712006075,0.7490968327630594,6.283722110414998,0.5136697235668144,7.195351711120559,normal
C,5.598772499227637,13.57825036548158,4.85073480192101,6.9182148707315045,2.403173202458217,6.371978600797934,4.636648744275283,2.7583048034977677,5.579640453538026,6.347682978060054,1.0517504740605306,8.869775640293835,0.5696759656802581,6.478493728222299,4.765443559666631,5.161230816827153,normal
D,2.457532083471514,12.919747357320338,4.025040405755266,7.1984717804696885,3.6516429289420307,6.960100449527534,1.2255649661120005,3.842764722917029,14.136618232885317,3.6443956005675817,1.4628173890644387,11.840973256422275,2.98944395982578,6.374839761046873,3.816898483156077,5.336996114087807,normal
N,8.577125674231544,9.272439953960065,3.860358493428428,5.9040944958021075,3.5897399770856473,18.550084579738403,12.317692029742846,7.468060173084201,8.869484386068768,9.983916045107184,9.765584281701885,12.342974936467238,4.071589229552067,8.736553743221089,1.5937334046204263,9.082496967179814,port_scan
C,1.8165888468613947,6.822927558715434,5.533728035068524,6.513044878495616,1.4319841227184193,8.773282648580333,11.44371564576641,3.042845110757066,7.495144241132272,5.027145796954333,5.658041812576427,9.724588841126083,2.2923088903399647,8.578539725431273,2.5670698723038154,11.437479354401685,normal
C,2.5081579252306234,8.387976709647448,5.100131019556846,4.410261271196683,1.02565053277423,7.088821913670006,2.9623872295803553,2.361484280557004,4.809447816138352,11.060362132494546,6.656403322504812,7.483974778418861,3.134530616223963,5.725256423201206,2.520619799905186,6.793556494135007,normal
I,3.4321893550915563,5.9154120414004945,3.6181441686709643,6.600269581360144,3.494142750931232,12.015865203171353,4.506490342586005,6.834087641895234,6.981162852816471,10.20357947737891,8.873558590003181,8.432830131731246,2.8971816217566015,5.6711671190772375,2.4962249086294603,5.825004370056514,normal
S,11.614185160545427,14.833276790440426,12.20845191561089,10.112897831110752,16.32167439546196,15.076585397919313,14.724540837136805,12.916495332601242,8.549219501241437,18.93420872657898,13.423413796549902,7.531081919233462,0.7103074444114501,10.394507787993291,6.64022806183534,5.769939822878101,malware
R,13.875840089700596,20.3953176817566,10.930748468085133,10.422056649186176,13.974886360987094,15.501857103431801,18.99739597158434,8.381256974128787,7.6583735374430315,23.243599724538342,13.1137961443644,10.742435342699732,5.356226020299608,5.888990458232538,7.234094686833503,7.354153841877844,malware
E,2.3561333695520075,9.4713831744268,1.8691675308216702,6.847316554483562,9.072928869860558,3.9104779862215686,7.569118502831187,2.676035644406782,7.0647180154825895,8.067017220955131,4.3962827273892255,8.219680712177684,4.405797479715657,5.618192416545402,2.9596772561975757,4.413454084257673,normal
D,1.3522855240403686,13.000918778770203,3.025234886598585,6.443550010701548,2.1140910404888134,6.732376668784887,10.73406413909529,0.1676656406682424,8.815500217972852,7.042063663186655,7.21791110055048,8.643811033712776,2.588561999321234,4.270098696738347,1.5139344712866352,4.076887645498369,normal
H,8.230448774091219,11.892045767081207,3.6884905386940883,6.171831050709338,7.455119538523253,20.790379295608396,8.735210043710945,10.14014419971498,8.721127296447808,21.483971735788806,6.38427936926983,9.32916644163121,4.403633873340659,7.961468611775465,5.572714960957139,2.8773088241292015,ddos_attack
B,5.18959781255691,3.6997436226304545,3.202098752875253,6.419056967116145,8.406494425294337,9.14930063621966,8.440913959039896,2.8612325997037455,7.4212005631864955,8.368582623076804,2.0288386489561048,8.982337133732768,3.293857853129135,7.606730097642325,2.0444372342210695,5.087646233700705,normal
A,4.937105322324012,0.4670344037207492,5.058853413434906,5.596199897257172,3.768164592849778,7.03028610643373,10.226180336938231,4.726238683342714,6.329299723835789,4.853987875644925,10.70573058458547,7.024827549333177,5.053074396613945,9.85513877035639,0.3711346230205077,5.690108078394619,normal
B,2.450248416731848,4.799686732667026,3.8503367107311215,7.288748618495925,3.793932015363867,10.844364317301935,4.814364933039979,1.4438830417643969,5.385375052555008,5.850171835079561,4.72416254198063,7.529374295202818,1.3292259478604596,3.4998630215872115,1.254673696157336,7.680118733721603,normal
K,10.371115874653839,8.499158291998107,6.675156437907178,9.489839189066933,7.583078623628534,17.824453842598114,12.986636312976055,4.061816129244704,13.745039002041539,22.395600565488003,12.664689890344086,13.047865091903521,0.5167077278006191,11.278187133435898,4.977869521765683,4.8904291551686505,ddos_attack
L,5.9437304108046565,17.843450465607052,3.970332338507302,10.23332814478237,7.576538006527786,15.413280404091207,10.243093267213704,9.203331012801165,8.357518028490288,5.670600629058074,11.463386598314797,11.867655954428097,4.076419087723554,4.396697518194246,1.2159551729275793,3.3370320656007006,port_scan
T,1.8210209510475264,4.547388492115562,4.405091460806501,7.322864592731263,2.307400878465693,12.359781989963103,2.9841826008302537,5.385837246063222,4.485347948102767,14.017822671725538,10.981288382920296,5.083358530541631,1.2672571521218932,7.719175773959604,1.4838258002806473,6.909177564135524,normal
E,7.423641637963088,11.111698951841966,2.198567511722638,3.5754937459701215,4.4455981851554744,9.641794392133901,8.646651505952093,3.490088412892604,5.68636434999275,9.147578334557751,6.214732515733326,1.4517490681311624,1.6936004925664083,4.297187131479372,2.2336152252113495,12.97051800520682,normal
C,1.985543692925061,10.40811246846636,1.2515660587451443,7.010142205547408,7.716726499558959,6.2587494583459105,10.356644860895196,7.667845304387567,5.362895404864952,6.818650999525487,3.75426563541924,5.725674612037166,0.9128534796365064,4.2017778031455455,3.5984470622818083,5.42014794942348,normal
D,3.6502345761727835,5.984831103125488,3.3695314368671427,3.6452109802527337,2.6037389834425695,8.530264379906148,1.054364141352476,4.519147122960442,5.885749422258051,5.322528179353554,11.071572310674682,9.396191319011887,0.5381300184647981,7.676473759142281,3.659330768028077,7.2640418452351145,normal
O,6.347868966421751,14.835147448636302,5.432907585301989,8.330613289239407,7.316931243302692,13.945526406653958,9.698467861254203,3.928720891012742,7.990789944312914,12.088621065155223,12.524793046762799,11.136215592107213,0.336540857538032,3.6578155049002867,2.760823573427831,7.4129099370406975,port_scan
Q,14.210109910375571,17.791613090156112,6.466230617366875,8.14143659236881,11.77945327084457,22.33423484974168,15.18375359378724,8.589580357050098,16.29982949830552,24.017538962538776,10.262542365060098,14.265242323069934,1.9241108917690752,10.892744674813832,8.555048149377257,9.736839366126691,malware
D,4.946132131934556,8.285867228259221,1.6467728211402095,5.461280433363639,6.118185159126414,9.489994202682125,6.530478907493881,6.616631661782871,7.848264602080741,10.857187045784203,4.973413270047997,5.7315407956347535,0.26661296091069486,5.4812164881254875,3.2471894050641703,6.591813405968826,normal
O,6.751184924779203,15.651942040951347,7.483239000733519,4.438155215326718,8.79931495637722,20.502391440839766,11.740638343101413,8.50019616926141,14.039878948527488,17.78059831770203,8.310252935835619,11.896537540775448,3.265627694010967,7.5657333690336275,2.355740567858157,12.799386736788296,port_scan
H,6.70151753396406,13.537043415839952,6.855557845859762,8.635192049617428,8.47578261341232,13.982699692017732,15.75143455040474,8.2976958413389,3.8239707167758965,12.624763166804794,8.825779553888063,7.62990449203339,4.941410621842254,8.299352384628587,4.00481172557704,8.29787207755078,ddos_attack
D,3.497913835000296,9.997947049763498,4.571720853251632,5.374635511994018,2.5005926152943134,8.635636035955468,4.3133317193609955,5.992017318777339,6.72163482701871,8.26171693772689,8.981241397578678,6.699715891971576,1.7567720037967773,5.030742471992071,2.4574226785679136,7.61690021666303,normal
R,9.771709694164123,10.130415524042936,5.853707119184084,12.356005517194294,10.698629443980362,19.157256816552128,15.878298259478878,7.368190197660957,15.682849190636869,11.339401486023423,6.044163532659146,4.966185927725376,3.073362183306723,5.678085838668459,4.8421761868563555,10.573315779338001,malware
I,2.634924030937473,7.250404509312799,6.5388487860973425,8.980924678163783,9.656340700344401,7.522864368799846,7.886873466241285,0.9667149011584177,9.692336065295686,3.912771570562228,6.541938909406573,4.256743680917889,1.214844231015072,4.325475137900599,1.189499652432243,5.921754593702043,normal
M,4.69314610609537,11.423975864288199,3.0812431580704343,6.081453623001236,7.73547000211157,5.647228111238556,7.136697044448635,2.948181610171268,7.961799798266121,15.85590563117144,9.911996614223485,11.74615409552899,5.515547552049346,9.169924997629366,6.460115814639762,8.828631933477876,port_scan
Q,10.747536015141693,11.426027064449567,5.599278815935643,7.952266058642885,17.327413960401763,18.84946249751762,22.574702111306188,5.347673466480825,10.800056545026168,14.602689153803995,12.516332681161888,6.026903381738883,6.066672119013541,9.898542901083893,2.840019094185953,9.918224803514473,malware
D,1.3675207694564193,4.801573760367887,3.8552093723834076,4.534527835477322,0.5394693628619232,4.245865260717823,5.5946984551589,1.690610514734268,3.2614977424769083,9.044371462982065,5.862004414281559,8.21219670383033,0.19871124713240818,6.019761219659526,4.767516722887784,6.255455031428802,normal
G,10.546433257965102,14.01900507882614,5.667696288277104,9.527123011081708,2.8490299005102964,16.888398410271783,13.597006167977904,6.88795279445038,9.952727832275944,11.964168895546308,12.532109909833306,15.877591322884975,0.4613143769494785,4.853206012137255,3.752832682715438,8.730347058341378,ddos_attack
D,2.9010380686637847,9.126638888336636,3.4257137327196117,5.732223544080194,3.388501353024297,7.095098349394219,2.438376047890304,3.532169938711094,2.458915929509515,10.286175887031083,1.336137247304694,9.571635948639724,2.5727506669379725,6.86677723146779,0.8857464904637862,6.342801123816887,normal
E,3.9605957773675167,8.372429873318024,2.5419238054823525,4.4921366597763015,6.563157531499204,12.606687133746245,8.616186928157525,3.5774494896993723,4.900092718983559,9.923947964088518,6.189801335648717,2.974821381464058,3.3758239767131073,8.691606534725738,2.9830033772575972,4.816777610743584,normal
S,5.4565890724576995,16.286372845356954,11.594843833843562,9.552137953886408,11.351584703485297,21.071541636917097,6.384017020719805,13.458801303453619,10.309315185691208,26.920643447660016,6.5678680179040425,17.7722476902313,6.142029486081161,11.435640300483254,4.879390393490679,9.630149836739427,malware
I,1.9164558907665006,6.337826143440048,4.36112343647066,6.55351681559034,0.21557040669743577,7.480162124678309,11.464705950608428,1.0633268769318098,9.713048102531815,7.154055420042286,0.15561291641211739,3.5831706662927343,0.7153632830197423,4.7521413984345156,1.8603823218328828,1.593039740476856,normal
P,9.452745593381383,15.124303867500055,5.921101459087968,12.346346575858389,10.580969064457102,16.796811074332098,16.06630530427121,7.239709904134499,2.5646945820653277,18.300587524533224,5.421975190463251,14.237711132925229,3.7692508425819575,12.230246040868723,2.8628233758722508,10.74475243499224,malware
C,1.9964930656802737,5.606236791711148,4.133233562956321,7.587213343850914,0.49201547521114986,11.823164261995156,4.0311581229915525,3.5121935573490735,6.965769704452169,6.642352769605797,1.5599941526536583,9.318518729472013,1.1687142128586305,7.489796898787386,0.31447448662978394,4.813126835807177,normal
D,6.4224777548082645,6.455895807665758,1.9532796699568538,2.5533149378357667,5.1381360865839945,2.350549375824249,5.883042841186231,4.874626374077922,6.462938842074785,9.489057024644604,6.555724639502135,10.197164533283484,0.7302448256816041,4.646009723082937,0.969787406305568,8.66038362372522,normal
O,6.177587592912497,10.013174754789462,6.29404593376737,8.406421635112679,12.88215063756665,15.183876569946055,15.37553544032858,8.031995160458207,14.955426170702731,11.590476731544186,6.133834155277788,12.587506222292133,3.7066263815256475,11.024562846155723,4.314131129647417,2.7064042486513866,port_scan
O,8.728368534196028,16.63820364648849,7.635892192205672,4.593614206232705,2.865002049384934,16.162978274731874,6.5791474796706115,6.289616723838211,12.489233340024533,8.969813591342126,6.272947366670881,9.399349660912028,0.6212323266992437,5.41589546098384,3.04557209021066,7.673749110751184,port_scan
N,9.033332659365685,8.513927967145579,4.053240347946896,8.306431304899194,1.0996594123478651,15.682855121591052,8.542360825538816,9.157491303253307,9.708414825758084,17.493298198793855,5.048830235466097,11.906683373475616,5.648639573001185,7.3935369857040625,1.6445238644947715,6.515085196605374,port_scan
I,5.384758467271026,9.435178052235003,5.866126193527725,3.5394324611106223,1.097472466246317,7.553092070698109,8.508353280685583,7.592721645853928,7.7651972845378285,7.150615531157883,3.4340769808352696,10.075001431797876,0.713726098999047,9.256937109544644,1.620820467191321,10.181164145235702,normal
